split,mechanism,metric,policy,budget,measure,old,corrected,difference
development,whole_channel,ALL,metric_static,66121,mean_visible_json_bytes,2210.35625,2210.35625,0.0
development,whole_channel,ALL,metric_static,66121,mean_acquired_channels,7.977083333333333,7.977083333333333,0.0
development,whole_channel,ALL,metric_static,66121,mean_evidence_fields,47.27430555555556,47.27430555555556,0.0
development,whole_channel,ALL,metric_static,66121,mean_evidence_events,0.8625,0.8625,0.0
development,whole_channel,ALL,metric_static,72264,correct_point_coverage,0.41875,0.41875,0.0
development,whole_channel,ALL,metric_static,72264,wrong_point_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,72264,selective_error_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,72264,wrong_safe_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,72264,point_coverage,0.37569444444444444,0.37569444444444444,0.0
development,whole_channel,ALL,metric_static,72264,unknown_rate,0.25763888888888886,0.25763888888888886,0.0
development,whole_channel,ALL,metric_static,72264,bounded_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,72264,not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,72264,error_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,72264,infeasible_rate,0.3666666666666667,0.3666666666666667,0.0
development,whole_channel,ALL,metric_static,72264,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,whole_channel,ALL,metric_static,72264,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,whole_channel,ALL,metric_static,72264,reference_not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,72264,full_state_agreement,0.4423611111111111,0.4423611111111111,0.0
development,whole_channel,ALL,metric_static,72264,full_point_agreement,1.0,1.0,0.0
development,whole_channel,ALL,metric_static,72264,mean_charged_bytes_feasible,64130.98148148148,64130.98148148148,0.0
development,whole_channel,ALL,metric_static,72264,mean_initial_bytes,66326.3,66326.3,0.0
development,whole_channel,ALL,metric_static,72264,mean_visible_json_bytes,2214.022916666667,2214.022916666667,0.0
development,whole_channel,ALL,metric_static,72264,mean_acquired_channels,7.977083333333333,7.977083333333333,0.0
development,whole_channel,ALL,metric_static,72264,mean_evidence_fields,47.24930555555555,47.24930555555555,0.0
development,whole_channel,ALL,metric_static,72264,mean_evidence_events,0.8625,0.8625,0.0
development,whole_channel,ALL,metric_static,72267,correct_point_coverage,0.5625,0.5625,0.0
development,whole_channel,ALL,metric_static,72267,wrong_point_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,72267,selective_error_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,72267,wrong_safe_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,72267,point_coverage,0.5,0.5,0.0
development,whole_channel,ALL,metric_static,72267,unknown_rate,0.3,0.3,0.0
development,whole_channel,ALL,metric_static,72267,bounded_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,72267,not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,72267,error_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,72267,infeasible_rate,0.2,0.2,0.0
development,whole_channel,ALL,metric_static,72267,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,whole_channel,ALL,metric_static,72267,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,whole_channel,ALL,metric_static,72267,reference_not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,72267,full_state_agreement,0.5888888888888889,0.5888888888888889,0.0
development,whole_channel,ALL,metric_static,72267,full_point_agreement,1.0,1.0,0.0
development,whole_channel,ALL,metric_static,72267,mean_charged_bytes_feasible,65909.94444444444,65909.94444444444,0.0
development,whole_channel,ALL,metric_static,72267,mean_initial_bytes,66326.3,66326.3,0.0
development,whole_channel,ALL,metric_static,72267,mean_visible_json_bytes,2214.022916666667,2214.022916666667,0.0
development,whole_channel,ALL,metric_static,72267,mean_acquired_channels,7.977083333333333,7.977083333333333,0.0
development,whole_channel,ALL,metric_static,72267,mean_evidence_fields,47.24930555555555,47.24930555555555,0.0
development,whole_channel,ALL,metric_static,72267,mean_evidence_events,0.8625,0.8625,0.0
development,whole_channel,ALL,metric_static,73290,correct_point_coverage,0.7291666666666666,0.7291666666666666,0.0
development,whole_channel,ALL,metric_static,73290,wrong_point_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,73290,selective_error_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,73290,wrong_safe_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,73290,point_coverage,0.6444444444444445,0.6444444444444445,0.0
development,whole_channel,ALL,metric_static,73290,unknown_rate,0.32222222222222224,0.32222222222222224,0.0
development,whole_channel,ALL,metric_static,73290,bounded_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,73290,not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,73290,error_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,73290,infeasible_rate,0.03333333333333333,0.03333333333333333,0.0
development,whole_channel,ALL,metric_static,73290,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,whole_channel,ALL,metric_static,73290,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,whole_channel,ALL,metric_static,73290,reference_not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,73290,full_state_agreement,0.7555555555555555,0.7555555555555555,0.0
development,whole_channel,ALL,metric_static,73290,full_point_agreement,1.0,1.0,0.0
development,whole_channel,ALL,metric_static,73290,mean_charged_bytes_feasible,67133.05555555556,67133.05555555556,0.0
development,whole_channel,ALL,metric_static,73290,mean_initial_bytes,66326.3,66326.3,0.0
development,whole_channel,ALL,metric_static,73290,mean_visible_json_bytes,2214.022916666667,2214.022916666667,0.0
development,whole_channel,ALL,metric_static,73290,mean_acquired_channels,7.977083333333333,7.977083333333333,0.0
development,whole_channel,ALL,metric_static,73290,mean_evidence_fields,47.24930555555555,47.24930555555555,0.0
development,whole_channel,ALL,metric_static,73290,mean_evidence_events,0.8625,0.8625,0.0
development,whole_channel,ALL,metric_static,76363,correct_point_coverage,1.0,1.0,0.0
development,whole_channel,ALL,metric_static,76363,wrong_point_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,76363,selective_error_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,76363,wrong_safe_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,76363,point_coverage,0.8888888888888888,0.8888888888888888,0.0
development,whole_channel,ALL,metric_static,76363,unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,whole_channel,ALL,metric_static,76363,bounded_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,76363,not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,76363,error_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,76363,infeasible_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,76363,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,whole_channel,ALL,metric_static,76363,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,whole_channel,ALL,metric_static,76363,reference_not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,metric_static,76363,full_state_agreement,1.0,1.0,0.0
development,whole_channel,ALL,metric_static,76363,full_point_agreement,1.0,1.0,0.0
development,whole_channel,ALL,metric_static,76363,mean_charged_bytes_feasible,70909.41111111111,70909.41111111111,0.0
development,whole_channel,ALL,metric_static,76363,mean_initial_bytes,66326.3,66326.3,0.0
development,whole_channel,ALL,metric_static,76363,mean_visible_json_bytes,2333.71875,2333.71875,0.0
development,whole_channel,ALL,metric_static,76363,mean_acquired_channels,8.299305555555556,8.299305555555556,0.0
development,whole_channel,ALL,metric_static,76363,mean_evidence_fields,49.87847222222222,49.87847222222222,0.0
development,whole_channel,ALL,metric_static,76363,mean_evidence_events,0.9076388888888889,0.9076388888888889,0.0
development,whole_channel,ALL,random,0,correct_point_coverage,0.0,0.0,0.0
development,whole_channel,ALL,random,0,wrong_point_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,0,selective_error_rate,,,
development,whole_channel,ALL,random,0,wrong_safe_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,0,point_coverage,0.0,0.0,0.0
development,whole_channel,ALL,random,0,unknown_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,0,bounded_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,0,not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,0,error_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,0,infeasible_rate,1.0,1.0,0.0
development,whole_channel,ALL,random,0,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,whole_channel,ALL,random,0,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,whole_channel,ALL,random,0,reference_not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,0,full_state_agreement,0.0,0.0,0.0
development,whole_channel,ALL,random,0,full_point_agreement,,,
development,whole_channel,ALL,random,0,mean_charged_bytes_feasible,,,
development,whole_channel,ALL,random,0,mean_initial_bytes,66326.3,66326.3,0.0
development,whole_channel,ALL,random,0,mean_visible_json_bytes,2168.275,2168.275,0.0
development,whole_channel,ALL,random,0,mean_acquired_channels,7.9,7.9,0.0
development,whole_channel,ALL,random,0,mean_evidence_fields,46.37083333333334,46.37083333333334,0.0
development,whole_channel,ALL,random,0,mean_evidence_events,0.8625,0.8625,0.0
development,whole_channel,ALL,random,39499,correct_point_coverage,0.0,0.0,0.0
development,whole_channel,ALL,random,39499,wrong_point_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,39499,selective_error_rate,,,
development,whole_channel,ALL,random,39499,wrong_safe_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,39499,point_coverage,0.0,0.0,0.0
development,whole_channel,ALL,random,39499,unknown_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,39499,bounded_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,39499,not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,39499,error_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,39499,infeasible_rate,1.0,1.0,0.0
development,whole_channel,ALL,random,39499,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,whole_channel,ALL,random,39499,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,whole_channel,ALL,random,39499,reference_not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,39499,full_state_agreement,0.0,0.0,0.0
development,whole_channel,ALL,random,39499,full_point_agreement,,,
development,whole_channel,ALL,random,39499,mean_charged_bytes_feasible,,,
development,whole_channel,ALL,random,39499,mean_initial_bytes,66326.3,66326.3,0.0
development,whole_channel,ALL,random,39499,mean_visible_json_bytes,2168.275,2168.275,0.0
development,whole_channel,ALL,random,39499,mean_acquired_channels,7.9,7.9,0.0
development,whole_channel,ALL,random,39499,mean_evidence_fields,46.37083333333334,46.37083333333334,0.0
development,whole_channel,ALL,random,39499,mean_evidence_events,0.8625,0.8625,0.0
development,whole_channel,ALL,random,50761,correct_point_coverage,0.0,0.0,0.0
development,whole_channel,ALL,random,50761,wrong_point_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,50761,selective_error_rate,,,
development,whole_channel,ALL,random,50761,wrong_safe_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,50761,point_coverage,0.0,0.0,0.0
development,whole_channel,ALL,random,50761,unknown_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,50761,bounded_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,50761,not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,50761,error_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,50761,infeasible_rate,1.0,1.0,0.0
development,whole_channel,ALL,random,50761,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,whole_channel,ALL,random,50761,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,whole_channel,ALL,random,50761,reference_not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,50761,full_state_agreement,0.0,0.0,0.0
development,whole_channel,ALL,random,50761,full_point_agreement,,,
development,whole_channel,ALL,random,50761,mean_charged_bytes_feasible,,,
development,whole_channel,ALL,random,50761,mean_initial_bytes,66326.3,66326.3,0.0
development,whole_channel,ALL,random,50761,mean_visible_json_bytes,2168.275,2168.275,0.0
development,whole_channel,ALL,random,50761,mean_acquired_channels,7.9,7.9,0.0
development,whole_channel,ALL,random,50761,mean_evidence_fields,46.37083333333334,46.37083333333334,0.0
development,whole_channel,ALL,random,50761,mean_evidence_events,0.8625,0.8625,0.0
development,whole_channel,ALL,random,58954,correct_point_coverage,0.025,0.025,0.0
development,whole_channel,ALL,random,58954,wrong_point_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,58954,selective_error_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,58954,wrong_safe_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,58954,point_coverage,0.02291666666666667,0.02291666666666667,0.0
development,whole_channel,ALL,random,58954,unknown_rate,0.07708333333333334,0.07708333333333334,0.0
development,whole_channel,ALL,random,58954,bounded_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,58954,not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,58954,error_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,58954,infeasible_rate,0.9,0.9,0.0
development,whole_channel,ALL,random,58954,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,whole_channel,ALL,random,58954,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,whole_channel,ALL,random,58954,reference_not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,58954,full_state_agreement,0.034027777777777775,0.034027777777777775,0.0
development,whole_channel,ALL,random,58954,full_point_agreement,1.0,1.0,0.0
development,whole_channel,ALL,random,58954,mean_charged_bytes_feasible,51785.5,51785.5,0.0
development,whole_channel,ALL,random,58954,mean_initial_bytes,66326.3,66326.3,0.0
development,whole_channel,ALL,random,58954,mean_visible_json_bytes,2168.275,2168.275,0.0
development,whole_channel,ALL,random,58954,mean_acquired_channels,7.9,7.9,0.0
development,whole_channel,ALL,random,58954,mean_evidence_fields,46.37083333333334,46.37083333333334,0.0
development,whole_channel,ALL,random,58954,mean_evidence_events,0.8625,0.8625,0.0
development,whole_channel,ALL,random,62026,correct_point_coverage,0.09375,0.09375,0.0
development,whole_channel,ALL,random,62026,wrong_point_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,62026,selective_error_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,62026,wrong_safe_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,62026,point_coverage,0.08402777777777777,0.08402777777777777,0.0
development,whole_channel,ALL,random,62026,unknown_rate,0.19930555555555557,0.19930555555555557,0.0
development,whole_channel,ALL,random,62026,bounded_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,62026,not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,62026,error_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,62026,infeasible_rate,0.7166666666666667,0.7166666666666667,0.0
development,whole_channel,ALL,random,62026,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,whole_channel,ALL,random,62026,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,whole_channel,ALL,random,62026,reference_not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,62026,full_state_agreement,0.11736111111111111,0.11736111111111111,0.0
development,whole_channel,ALL,random,62026,full_point_agreement,1.0,1.0,0.0
development,whole_channel,ALL,random,62026,mean_charged_bytes_feasible,60233.5,60233.5,0.0
development,whole_channel,ALL,random,62026,mean_initial_bytes,66326.3,66326.3,0.0
development,whole_channel,ALL,random,62026,mean_visible_json_bytes,2202.695138888889,2202.695138888889,0.0
development,whole_channel,ALL,random,62026,mean_acquired_channels,7.966666666666667,7.966666666666667,0.0
development,whole_channel,ALL,random,62026,mean_evidence_fields,47.22638888888889,47.22638888888889,0.0
development,whole_channel,ALL,random,62026,mean_evidence_events,0.8625,0.8625,0.0
development,whole_channel,ALL,random,66121,correct_point_coverage,0.2576388888888889,0.2576388888888889,0.0
development,whole_channel,ALL,random,66121,wrong_point_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,66121,selective_error_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,66121,wrong_safe_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,66121,point_coverage,0.2300925925925926,0.2300925925925926,0.0
development,whole_channel,ALL,random,66121,unknown_rate,0.26990740740740743,0.26990740740740743,0.0
development,whole_channel,ALL,random,66121,bounded_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,66121,not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,66121,error_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,66121,infeasible_rate,0.5,0.5,0.0
development,whole_channel,ALL,random,66121,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,whole_channel,ALL,random,66121,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,whole_channel,ALL,random,66121,reference_not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,66121,full_state_agreement,0.28564814814814815,0.28564814814814815,0.0
development,whole_channel,ALL,random,66121,full_point_agreement,1.0,1.0,0.0
development,whole_channel,ALL,random,66121,mean_charged_bytes_feasible,62714.09259259259,62714.09259259259,0.0
development,whole_channel,ALL,random,66121,mean_initial_bytes,66326.3,66326.3,0.0
development,whole_channel,ALL,random,66121,mean_visible_json_bytes,2208.8229166666665,2208.8229166666665,0.0
development,whole_channel,ALL,random,66121,mean_acquired_channels,7.977083333333333,7.977083333333333,0.0
development,whole_channel,ALL,random,66121,mean_evidence_fields,47.321527777777774,47.321527777777774,0.0
development,whole_channel,ALL,random,66121,mean_evidence_events,0.8625,0.8625,0.0
development,whole_channel,ALL,random,72264,correct_point_coverage,0.36875,0.36875,0.0
development,whole_channel,ALL,random,72264,wrong_point_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,72264,selective_error_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,72264,wrong_safe_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,72264,point_coverage,0.331712962962963,0.331712962962963,0.0
development,whole_channel,ALL,random,72264,unknown_rate,0.30162037037037037,0.30162037037037037,0.0
development,whole_channel,ALL,random,72264,bounded_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,72264,not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,72264,error_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,72264,infeasible_rate,0.3666666666666667,0.3666666666666667,0.0
development,whole_channel,ALL,random,72264,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,whole_channel,ALL,random,72264,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,whole_channel,ALL,random,72264,reference_not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,72264,full_state_agreement,0.39837962962962964,0.39837962962962964,0.0
development,whole_channel,ALL,random,72264,full_point_agreement,1.0,1.0,0.0
development,whole_channel,ALL,random,72264,mean_charged_bytes_feasible,63872.61111111111,63872.61111111111,0.0
development,whole_channel,ALL,random,72264,mean_initial_bytes,66326.3,66326.3,0.0
development,whole_channel,ALL,random,72264,mean_visible_json_bytes,2210.2141203703704,2210.2141203703704,0.0
development,whole_channel,ALL,random,72264,mean_acquired_channels,7.977083333333333,7.977083333333333,0.0
development,whole_channel,ALL,random,72264,mean_evidence_fields,47.31087962962963,47.31087962962963,0.0
development,whole_channel,ALL,random,72264,mean_evidence_events,0.8625,0.8625,0.0
development,whole_channel,ALL,random,72267,correct_point_coverage,0.5125,0.5125,0.0
development,whole_channel,ALL,random,72267,wrong_point_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,72267,selective_error_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,72267,wrong_safe_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,72267,point_coverage,0.4560185185185185,0.4560185185185185,0.0
development,whole_channel,ALL,random,72267,unknown_rate,0.3439814814814815,0.3439814814814815,0.0
development,whole_channel,ALL,random,72267,bounded_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,72267,not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,72267,error_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,72267,infeasible_rate,0.2,0.2,0.0
development,whole_channel,ALL,random,72267,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,whole_channel,ALL,random,72267,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,whole_channel,ALL,random,72267,reference_not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,72267,full_state_agreement,0.5449074074074074,0.5449074074074074,0.0
development,whole_channel,ALL,random,72267,full_point_agreement,1.0,1.0,0.0
development,whole_channel,ALL,random,72267,mean_charged_bytes_feasible,65703.72222222222,65703.72222222222,0.0
development,whole_channel,ALL,random,72267,mean_initial_bytes,66326.3,66326.3,0.0
development,whole_channel,ALL,random,72267,mean_visible_json_bytes,2210.2141203703704,2210.2141203703704,0.0
development,whole_channel,ALL,random,72267,mean_acquired_channels,7.977083333333333,7.977083333333333,0.0
development,whole_channel,ALL,random,72267,mean_evidence_fields,47.31087962962963,47.31087962962963,0.0
development,whole_channel,ALL,random,72267,mean_evidence_events,0.8625,0.8625,0.0
development,whole_channel,ALL,random,73290,correct_point_coverage,0.6791666666666667,0.6791666666666667,0.0
development,whole_channel,ALL,random,73290,wrong_point_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,73290,selective_error_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,73290,wrong_safe_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,73290,point_coverage,0.600462962962963,0.600462962962963,0.0
development,whole_channel,ALL,random,73290,unknown_rate,0.3662037037037037,0.3662037037037037,0.0
development,whole_channel,ALL,random,73290,bounded_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,73290,not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,73290,error_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,73290,infeasible_rate,0.03333333333333333,0.03333333333333333,0.0
development,whole_channel,ALL,random,73290,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,whole_channel,ALL,random,73290,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,whole_channel,ALL,random,73290,reference_not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,73290,full_state_agreement,0.7115740740740741,0.7115740740740741,0.0
development,whole_channel,ALL,random,73290,full_point_agreement,1.0,1.0,0.0
development,whole_channel,ALL,random,73290,mean_charged_bytes_feasible,66960.96666666666,66960.96666666666,0.0
development,whole_channel,ALL,random,73290,mean_initial_bytes,66326.3,66326.3,0.0
development,whole_channel,ALL,random,73290,mean_visible_json_bytes,2210.2141203703704,2210.2141203703704,0.0
development,whole_channel,ALL,random,73290,mean_acquired_channels,7.977083333333333,7.977083333333333,0.0
development,whole_channel,ALL,random,73290,mean_evidence_fields,47.31087962962963,47.31087962962963,0.0
development,whole_channel,ALL,random,73290,mean_evidence_events,0.8625,0.8625,0.0
development,whole_channel,ALL,random,76363,correct_point_coverage,1.0,1.0,0.0
development,whole_channel,ALL,random,76363,wrong_point_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,76363,selective_error_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,76363,wrong_safe_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,76363,point_coverage,0.8888888888888888,0.8888888888888888,0.0
development,whole_channel,ALL,random,76363,unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,whole_channel,ALL,random,76363,bounded_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,76363,not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,76363,error_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,76363,infeasible_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,76363,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,whole_channel,ALL,random,76363,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,whole_channel,ALL,random,76363,reference_not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALL,random,76363,full_state_agreement,1.0,1.0,0.0
development,whole_channel,ALL,random,76363,full_point_agreement,1.0,1.0,0.0
development,whole_channel,ALL,random,76363,mean_charged_bytes_feasible,71359.78148148148,71359.78148148148,0.0
development,whole_channel,ALL,random,76363,mean_initial_bytes,66326.3,66326.3,0.0
development,whole_channel,ALL,random,76363,mean_visible_json_bytes,2359.0696759259263,2359.0696759259263,0.0
development,whole_channel,ALL,random,76363,mean_acquired_channels,8.343287037037037,8.343287037037037,0.0
development,whole_channel,ALL,random,76363,mean_evidence_fields,50.51782407407408,50.51782407407408,0.0
development,whole_channel,ALL,random,76363,mean_evidence_events,0.9076388888888889,0.9076388888888889,0.0
development,whole_channel,ALR,dependency_guided,0,correct_point_coverage,,,
development,whole_channel,ALR,dependency_guided,0,wrong_point_rate,,,
development,whole_channel,ALR,dependency_guided,0,selective_error_rate,,,
development,whole_channel,ALR,dependency_guided,0,wrong_safe_rate,,,
development,whole_channel,ALR,dependency_guided,0,point_coverage,0.0,0.0,0.0
development,whole_channel,ALR,dependency_guided,0,unknown_rate,0.0,0.0,0.0
development,whole_channel,ALR,dependency_guided,0,bounded_rate,0.0,0.0,0.0
development,whole_channel,ALR,dependency_guided,0,not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALR,dependency_guided,0,error_rate,0.0,0.0,0.0
development,whole_channel,ALR,dependency_guided,0,infeasible_rate,1.0,1.0,0.0
development,whole_channel,ALR,dependency_guided,0,reference_coverage,0.0,0.0,0.0
development,whole_channel,ALR,dependency_guided,0,reference_unknown_rate,1.0,1.0,0.0
development,whole_channel,ALR,dependency_guided,0,reference_not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALR,dependency_guided,0,full_state_agreement,0.0,0.0,0.0
development,whole_channel,ALR,dependency_guided,0,full_point_agreement,,,
development,whole_channel,ALR,dependency_guided,0,mean_charged_bytes_feasible,,,
development,whole_channel,ALR,dependency_guided,0,mean_initial_bytes,66326.8,66326.8,0.0
development,whole_channel,ALR,dependency_guided,0,mean_visible_json_bytes,2075.5,2075.5,0.0
development,whole_channel,ALR,dependency_guided,0,mean_acquired_channels,7.9,7.9,0.0
development,whole_channel,ALR,dependency_guided,0,mean_evidence_fields,41.125,41.125,0.0
development,whole_channel,ALR,dependency_guided,0,mean_evidence_events,0.675,0.675,0.0
development,whole_channel,ALR,dependency_guided,39499,correct_point_coverage,,,
development,whole_channel,ALR,dependency_guided,39499,wrong_point_rate,,,
development,whole_channel,ALR,dependency_guided,39499,selective_error_rate,,,
development,whole_channel,ALR,dependency_guided,39499,wrong_safe_rate,,,
development,whole_channel,ALR,dependency_guided,39499,point_coverage,0.0,0.0,0.0
development,whole_channel,ALR,dependency_guided,39499,unknown_rate,0.0,0.0,0.0
development,whole_channel,ALR,dependency_guided,39499,bounded_rate,0.0,0.0,0.0
development,whole_channel,ALR,dependency_guided,39499,not_applicable_rate,0.0,0.0,0.0
development,whole_channel,ALR,dependency_guided,39499,error_rate,0.0,0.0,0.0
development,whole_channel,ALR,dependency_guided,39499,infeasible_rate,1.0,1.0,0.0
development,whole_channel,ALR,dependency_guided,39499,reference_coverage,0.0,0.0,0.0
development,whole_channel,ALR,dependency_guided,39499,reference_unknown_rate,1.0,1.0,0.0
development,whole_channel,ALR,dependency_guided,39499,reference_not_applicable_rate,0.0,0.0,0.0
