condition,policy,seed,budget,metric,domain,n_query_observations,unique_queries,unique_registry_units,explicit_construct_families,point_count,point_coverage,not_applicable_count,eligibility_coverage,unknown_count,unknown_rate,analysis_errors,full_point_pairs,full_point_agreement,full_state_agreement,point_not_supported_by_full,independent_truth_n,independent_answered_n,independent_correct_n,independent_truth_coverage,independent_selective_accuracy,independent_eligibility_n,independent_eligibility_coverage,independent_eligibility_accuracy,mean_acquired_families,mean_added_json_bytes
five_missing,global_fixed,0,3,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,7,0.2916666666666667,6,0.5416666666666666,11,0.4583333333333333,0,7,1.0,0.7916666666666666,0,8,7,7,0.875,1.0,18,0.7222222222222222,1.0,2,10362.916666666666
five_missing,global_fixed,0,3,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,6,0.16666666666666666,0,1.0,30,0.8333333333333334,0,6,1.0,0.9166666666666666,0,9,6,6,0.6666666666666666,1.0,36,1.0,1.0,2.7222222222222223,2707.8611111111113
five_missing,global_fixed,0,3,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,73,0.7373737373737373,0,1.0,26,0.26262626262626265,0,73,1.0,0.7373737373737373,0,99,73,73,0.7373737373737373,1.0,99,1.0,1.0,1.8383838383838385,2745.040404040404
five_missing,global_fixed,0,4,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,9,0.11842105263157894,54,0.9210526315789473,13,0.17105263157894737,0,9,1.0,0.9868421052631579,0,12,9,9,0.75,1.0,76,0.9210526315789473,1.0,1.1973684210526316,1109
five_missing,global_fixed,0,4,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,2.4583333333333335,11477.833333333334
five_missing,global_fixed,0,4,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,3.5555555555555554,3485.0833333333335
five_missing,global_fixed,0,4,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,95,0.9595959595959596,0,1.0,4,0.04040404040404041,0,95,1.0,0.9595959595959596,0,99,95,95,0.9595959595959596,1.0,99,1.0,1.0,2.101010101010101,3190.080808080808
five_missing,global_fixed,0,5,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,1.368421052631579,1169.5657894736842
five_missing,global_fixed,0,5,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,2.7083333333333335,11547.083333333334
five_missing,global_fixed,0,5,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,4.305555555555555,3566.9166666666665
five_missing,global_fixed,0,5,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,2.1414141414141414,3269.6060606060605
five_missing,global_fixed,0,6,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,1.368421052631579,1169.5657894736842
five_missing,global_fixed,0,6,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,2.7083333333333335,11547.083333333334
five_missing,global_fixed,0,6,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,4.305555555555555,3566.9166666666665
five_missing,global_fixed,0,6,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,2.1414141414141414,3269.6060606060605
five_missing,global_fixed,0,7,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,1.368421052631579,1169.5657894736842
five_missing,global_fixed,0,7,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,2.7083333333333335,11547.083333333334
five_missing,global_fixed,0,7,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,4.305555555555555,3566.9166666666665
five_missing,global_fixed,0,7,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,2.1414141414141414,3269.6060606060605
five_missing,global_fixed,0,8,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,1.368421052631579,1169.5657894736842
five_missing,global_fixed,0,8,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,2.7083333333333335,11547.083333333334
five_missing,global_fixed,0,8,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,4.305555555555555,3566.9166666666665
five_missing,global_fixed,0,8,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,2.1414141414141414,3269.6060606060605
five_missing,global_fixed,0,9,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,1.368421052631579,1169.5657894736842
five_missing,global_fixed,0,9,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,2.7083333333333335,11547.083333333334
five_missing,global_fixed,0,9,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,4.305555555555555,3566.9166666666665
five_missing,global_fixed,0,9,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,2.1414141414141414,3269.6060606060605
five_missing,metric_fixed,0,0,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,3,0.039473684210526314,42,0.6578947368421053,31,0.40789473684210525,0,3,1.0,0.6973684210526315,0,12,3,3,0.25,1.0,76,0.6578947368421053,1.0,0,0
five_missing,metric_fixed,0,0,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,1,0.041666666666666664,5,0.4166666666666667,18,0.75,0,1,1.0,0.5,0,8,1,1,0.125,1.0,18,0.5555555555555556,1.0,0,0
five_missing,metric_fixed,0,0,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,3,0.08333333333333333,0,1.0,33,0.9166666666666666,0,3,1.0,0.8333333333333334,0,9,3,3,0.3333333333333333,1.0,36,1.0,1.0,0,0
five_missing,metric_fixed,0,0,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,22,0.2222222222222222,0,1.0,77,0.7777777777777778,0,22,1.0,0.2222222222222222,0,99,22,22,0.2222222222222222,1.0,99,1.0,1.0,0,0
five_missing,metric_fixed,0,1,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,7,0.09210526315789473,54,0.9210526315789473,15,0.19736842105263158,0,7,1.0,0.9605263157894737,0,12,7,7,0.5833333333333334,1.0,76,0.9210526315789473,1.0,0.40789473684210525,338.9342105263158
five_missing,metric_fixed,0,1,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,3,0.125,10,0.7083333333333334,11,0.4583333333333333,0,3,1.0,0.7916666666666666,0,8,3,3,0.375,1.0,18,0.9444444444444444,1.0,0.75,1775.2083333333333
five_missing,metric_fixed,0,1,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,0.9166666666666666,617.8055555555555
five_missing,metric_fixed,0,1,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,40,0.40404040404040403,0,1.0,59,0.5959595959595959,0,40,1.0,0.40404040404040403,0,99,40,40,0.40404040404040403,1.0,99,1.0,1.0,0.7777777777777778,929.8787878787879
five_missing,metric_fixed,0,2,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,8,0.10526315789473684,54,0.9210526315789473,14,0.18421052631578946,0,8,1.0,0.9736842105263158,0,12,8,8,0.6666666666666666,1.0,76,0.9210526315789473,1.0,0.6052631578947368,411.2105263157895
five_missing,metric_fixed,0,2,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,5,0.20833333333333334,10,0.75,9,0.375,0,5,1.0,0.875,0,8,5,5,0.625,1.0,18,1.0,1.0,1.2083333333333333,3636.0416666666665
five_missing,metric_fixed,0,2,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,1.6666666666666667,887.1111111111111
five_missing,metric_fixed,0,2,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,72,0.7272727272727273,0,1.0,27,0.2727272727272727,0,72,1.0,0.7272727272727273,0,99,72,72,0.7272727272727273,1.0,99,1.0,1.0,1.3737373737373737,1493.5454545454545
five_missing,metric_fixed,0,3,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,0.7894736842105263,797.171052631579
five_missing,metric_fixed,0,3,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,7,0.2916666666666667,10,0.75,7,0.2916666666666667,0,7,1.0,0.9583333333333334,0,8,7,7,0.875,1.0,18,1.0,1.0,1.5833333333333333,5263.125
five_missing,metric_fixed,0,3,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,2.4166666666666665,1798.6666666666667
five_missing,metric_fixed,0,3,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,96,0.9696969696969697,0,1.0,3,0.030303030303030304,0,96,1.0,0.9696969696969697,0,99,96,96,0.9696969696969697,1.0,99,1.0,1.0,1.6464646464646464,2071.7676767676767
five_missing,metric_fixed,0,4,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,0.9473684210526315,876.0526315789474
five_missing,metric_fixed,0,4,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,7,0.2916666666666667,10,0.75,7,0.2916666666666667,0,7,1.0,0.9583333333333334,0,8,7,7,0.875,1.0,18,1.0,1.0,1.875,5692.75
five_missing,metric_fixed,0,4,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,3.1666666666666665,2362.027777777778
five_missing,metric_fixed,0,4,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,1.6767676767676767,2111.313131313131
five_missing,metric_fixed,0,5,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,1.105263157894737,878.1578947368421
five_missing,metric_fixed,0,5,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,2.1666666666666665,6925.708333333333
five_missing,metric_fixed,0,5,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,3.9166666666666665,2713.4166666666665
five_missing,metric_fixed,0,5,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,1.6767676767676767,2111.313131313131
five_missing,metric_fixed,0,6,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,1.105263157894737,878.1578947368421
five_missing,metric_fixed,0,6,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,2.1666666666666665,6925.708333333333
five_missing,metric_fixed,0,6,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,3.9166666666666665,2713.4166666666665
five_missing,metric_fixed,0,6,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,1.6767676767676767,2111.313131313131
five_missing,metric_fixed,0,7,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,1.105263157894737,878.1578947368421
five_missing,metric_fixed,0,7,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,2.1666666666666665,6925.708333333333
five_missing,metric_fixed,0,7,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,3.9166666666666665,2713.4166666666665
five_missing,metric_fixed,0,7,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,1.6767676767676767,2111.313131313131
five_missing,metric_fixed,0,8,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,1.105263157894737,878.1578947368421
five_missing,metric_fixed,0,8,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,2.1666666666666665,6925.708333333333
five_missing,metric_fixed,0,8,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,3.9166666666666665,2713.4166666666665
five_missing,metric_fixed,0,8,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,1.6767676767676767,2111.313131313131
five_missing,metric_fixed,0,9,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,1.105263157894737,878.1578947368421
five_missing,metric_fixed,0,9,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,2.1666666666666665,6925.708333333333
five_missing,metric_fixed,0,9,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,3.9166666666666665,2713.4166666666665
five_missing,metric_fixed,0,9,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,1.6767676767676767,2111.313131313131
five_missing,random,19101,0,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,3,0.039473684210526314,42,0.6578947368421053,31,0.40789473684210525,0,3,1.0,0.6973684210526315,0,12,3,3,0.25,1.0,76,0.6578947368421053,1.0,0,0
five_missing,random,19101,0,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,1,0.041666666666666664,5,0.4166666666666667,18,0.75,0,1,1.0,0.5,0,8,1,1,0.125,1.0,18,0.5555555555555556,1.0,0,0
five_missing,random,19101,0,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,3,0.08333333333333333,0,1.0,33,0.9166666666666666,0,3,1.0,0.8333333333333334,0,9,3,3,0.3333333333333333,1.0,36,1.0,1.0,0,0
five_missing,random,19101,0,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,22,0.2222222222222222,0,1.0,77,0.7777777777777778,0,22,1.0,0.2222222222222222,0,99,22,22,0.2222222222222222,1.0,99,1.0,1.0,0,0
five_missing,random,19101,1,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,3,0.039473684210526314,43,0.7105263157894737,30,0.39473684210526316,0,3,1.0,0.7368421052631579,0,12,3,3,0.25,1.0,76,0.7105263157894737,1.0,0.40789473684210525,235.0921052631579
five_missing,random,19101,1,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,3,0.125,5,0.4166666666666667,16,0.6666666666666666,0,3,1.0,0.5833333333333334,0,8,3,3,0.375,1.0,18,0.5555555555555556,1.0,0.75,1013.2083333333334
five_missing,random,19101,1,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,4,0.1111111111111111,0,1.0,32,0.8888888888888888,0,4,1.0,0.8611111111111112,0,9,4,4,0.4444444444444444,1.0,36,1.0,1.0,0.9166666666666666,558.8055555555555
five_missing,random,19101,1,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,30,0.30303030303030304,0,1.0,69,0.696969696969697,0,30,1.0,0.30303030303030304,0,99,30,30,0.30303030303030304,1.0,99,1.0,1.0,0.7777777777777778,837.040404040404
five_missing,random,19101,2,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,5,0.06578947368421052,48,0.8026315789473685,23,0.3026315789473684,0,5,1.0,0.8421052631578947,0,12,5,5,0.4166666666666667,1.0,76,0.8026315789473685,1.0,0.8026315789473685,512.9868421052631
five_missing,random,19101,2,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,3,0.125,6,0.4583333333333333,15,0.625,0,3,1.0,0.625,0,8,3,3,0.375,1.0,18,0.6111111111111112,1.0,1.4166666666666667,3597.2916666666665
five_missing,random,19101,2,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,5,0.1388888888888889,0,1.0,31,0.8611111111111112,0,5,1.0,0.8888888888888888,0,9,5,5,0.5555555555555556,1.0,36,1.0,1.0,1.8055555555555556,1330.7777777777778
five_missing,random,19101,2,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,38,0.3838383838383838,0,1.0,61,0.6161616161616161,0,38,1.0,0.3838383838383838,0,99,38,38,0.3838383838383838,1.0,99,1.0,1.0,1.4747474747474747,1576
five_missing,random,19101,3,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,6,0.07894736842105263,49,0.8421052631578947,21,0.27631578947368424,0,6,1.0,0.881578947368421,0,12,6,6,0.5,1.0,76,0.8421052631578947,1.0,1.105263157894737,645.8552631578947
five_missing,random,19101,3,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,4,0.16666666666666666,7,0.5833333333333334,13,0.5416666666666666,0,4,1.0,0.7083333333333334,0,8,4,4,0.5,1.0,18,0.7777777777777778,1.0,2.0416666666666665,7580.333333333333
five_missing,random,19101,3,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,6,0.16666666666666666,0,1.0,30,0.8333333333333334,0,6,1.0,0.9166666666666666,0,9,6,6,0.6666666666666666,1.0,36,1.0,1.0,2.6666666666666665,1940.9166666666667
five_missing,random,19101,3,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,54,0.5454545454545454,0,1.0,45,0.45454545454545453,0,54,1.0,0.5454545454545454,0,99,54,54,0.5454545454545454,1.0,99,1.0,1.0,2.090909090909091,2103.747474747475
five_missing,random,19101,4,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,8,0.10526315789473684,52,0.881578947368421,16,0.21052631578947367,0,8,1.0,0.9473684210526315,0,12,8,8,0.6666666666666666,1.0,76,0.881578947368421,1.0,1.381578947368421,1166.3815789473683
five_missing,random,19101,4,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,5,0.20833333333333334,7,0.5833333333333334,12,0.5,0,5,1.0,0.75,0,8,5,5,0.625,1.0,18,0.7777777777777778,1.0,2.5833333333333335,8440.083333333334
five_missing,random,19101,4,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,8,0.2222222222222222,0,1.0,28,0.7777777777777778,0,8,1.0,0.9722222222222222,0,9,8,8,0.8888888888888888,1.0,36,1.0,1.0,3.5,2345.6388888888887
five_missing,random,19101,4,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,77,0.7777777777777778,0,1.0,22,0.2222222222222222,0,77,1.0,0.7777777777777778,0,99,77,77,0.7777777777777778,1.0,99,1.0,1.0,2.5454545454545454,2852.4646464646466
five_missing,random,19101,5,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,1.5921052631578947,1348.592105263158
five_missing,random,19101,5,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,3.0833333333333335,10744.791666666666
five_missing,random,19101,5,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,4.277777777777778,2802.472222222222
five_missing,random,19101,5,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,2.7676767676767677,3201.747474747475
five_missing,random,19101,6,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,1.5921052631578947,1348.592105263158
five_missing,random,19101,6,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,3.0833333333333335,10744.791666666666
five_missing,random,19101,6,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,4.277777777777778,2802.472222222222
five_missing,random,19101,6,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,2.7676767676767677,3201.747474747475
five_missing,random,19101,7,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,1.5921052631578947,1348.592105263158
five_missing,random,19101,7,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,3.0833333333333335,10744.791666666666
five_missing,random,19101,7,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,4.277777777777778,2802.472222222222
five_missing,random,19101,7,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,2.7676767676767677,3201.747474747475
five_missing,random,19101,8,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,1.5921052631578947,1348.592105263158
five_missing,random,19101,8,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,3.0833333333333335,10744.791666666666
five_missing,random,19101,8,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,4.277777777777778,2802.472222222222
five_missing,random,19101,8,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,2.7676767676767677,3201.747474747475
five_missing,random,19101,9,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,1.5921052631578947,1348.592105263158
five_missing,random,19101,9,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,3.0833333333333335,10744.791666666666
five_missing,random,19101,9,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,4.277777777777778,2802.472222222222
five_missing,random,19101,9,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,2.7676767676767677,3201.747474747475
