view_id,domain,metric,protocol,horizon,full_status,full_eligibility,view_status,view_eligibility,queries
V00,HISTORICAL_LIVE,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,990
V00,HISTORICAL_LIVE,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,990
V00,HISTORICAL_LIVE,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,990
V00,HISTORICAL_LIVE,failure_taxonomy,recorded_failure_types,None,point,True,point,True,990
V00,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,929
V00,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,929
V00,HISTORICAL_LIVE,Provenance,recorded_origin_prediction,None,point,True,point,True,6495
V00,HISTORICAL_LIVE,HIAA_Y,scheduled_receipted_selector,None,point,True,point,True,360
V00,HISTORICAL_LIVE,UEA,actual_receipt_and_authorization,None,point,True,point,True,1599
V00,HISTORICAL_LIVE,RIR,legacy_v2,1,point,True,point,True,26
V00,HISTORICAL_LIVE,RIR,chain_v1,1,point,True,point,True,26
V00,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,26
V00,HISTORICAL_LIVE,RIR,legacy_v2,3,point,True,point,True,26
V00,HISTORICAL_LIVE,RIR,chain_v1,3,point,True,point,True,27
V00,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,27
V00,HISTORICAL_LIVE,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,64
V00,HISTORICAL_LIVE,RIR,chain_v1,1,not_applicable,False,not_applicable,False,64
V00,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,1,not_applicable,False,not_applicable,False,64
V00,HISTORICAL_LIVE,RIR,legacy_v2,3,not_applicable,False,not_applicable,False,64
V00,HISTORICAL_LIVE,RIR,chain_v1,3,not_applicable,False,not_applicable,False,63
V00,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,3,not_applicable,False,not_applicable,False,63
V00,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,unknown,True,unknown,True,25
V00,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,unknown,True,unknown,True,20
V00,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,point,True,point,True,41
V00,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,point,True,point,True,36
V00,HISTORICAL_LIVE,CI,legacy_object_ablation,None,point,True,point,True,593
V00,HISTORICAL_LIVE,CI,precise_control_semantics,None,unknown,None,unknown,None,304
V00,HISTORICAL_LIVE,CI,precise_control_semantics,None,not_applicable,False,not_applicable,False,506
V00,HISTORICAL_LIVE,CI,legacy_object_ablation,None,not_applicable,False,not_applicable,False,217
V00,HISTORICAL_LIVE,HIAA_run,scheduled,None,point,True,point,True,6
V00,HISTORICAL_LIVE,HIAA_run,valid_only,None,point,True,point,True,5
V00,HISTORICAL_LIVE,HIAA_pot_observed,legacy_observed_executed_union,None,point,True,point,True,6
V00,HISTORICAL_LIVE,HIAA_run,valid_only,None,not_applicable,False,not_applicable,False,1
V00,T18_FAKE_REFERENCE,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,12
V00,T18_FAKE_REFERENCE,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,12
V00,T18_FAKE_REFERENCE,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,12
V00,T18_FAKE_REFERENCE,failure_taxonomy,recorded_failure_types,None,point,True,point,True,12
V00,T18_FAKE_REFERENCE,UEA,actual_receipt_and_authorization,None,point,True,point,True,56
V00,T18_FAKE_REFERENCE,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,15
V00,T18_FAKE_REFERENCE,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,15
V00,T18_FAKE_REFERENCE,Provenance,recorded_origin_prediction,None,point,True,point,True,181
V00,T18_FAKE_REFERENCE,RIR,legacy_v2,1,point,True,point,True,3
V00,T18_FAKE_REFERENCE,RIR,chain_v1,1,point,True,point,True,8
V00,T18_FAKE_REFERENCE,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,8
V00,T18_FAKE_REFERENCE,RIR,legacy_v2,3,point,True,point,True,3
V00,T18_FAKE_REFERENCE,RIR,chain_v1,3,point,True,point,True,8
V00,T18_FAKE_REFERENCE,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,8
V00,T18_FAKE_REFERENCE,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,5
V00,T18_FAKE_REFERENCE,RIR,legacy_v2,3,not_applicable,False,not_applicable,False,5
V00,T18_SCRIPTED,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,57
V00,T18_SCRIPTED,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,57
V00,T18_SCRIPTED,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,57
V00,T18_SCRIPTED,failure_taxonomy,recorded_failure_types,None,point,True,point,True,57
V00,T18_SCRIPTED,UEA,actual_receipt_and_authorization,None,point,True,point,True,249
V00,T18_SCRIPTED,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,68
V00,T18_SCRIPTED,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,68
V00,T18_SCRIPTED,Provenance,recorded_origin_prediction,None,point,True,point,True,796
V00,T18_SCRIPTED,RIR,legacy_v2,1,point,True,point,True,22
V00,T18_SCRIPTED,RIR,chain_v1,1,point,True,point,True,36
V00,T18_SCRIPTED,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,36
V00,T18_SCRIPTED,RIR,legacy_v2,3,point,True,point,True,11
V00,T18_SCRIPTED,RIR,chain_v1,3,point,True,point,True,18
V00,T18_SCRIPTED,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,18
V00,T18_SCRIPTED,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,14
V00,T18_SCRIPTED,RIR,legacy_v2,3,not_applicable,False,not_applicable,False,7
V00,CONTROLLED_CONSTRUCT,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,36
V00,CONTROLLED_CONSTRUCT,TaskSuccess,mechanical_public_obligations,None,unknown,True,unknown,True,27
V00,CONTROLLED_CONSTRUCT,E_STS,U_and_not_verified_contract_violation,None,unknown,True,unknown,True,14
V00,CONTROLLED_CONSTRUCT,failure_taxonomy,recorded_failure_types,None,point,True,point,True,36
V00,CONTROLLED_CONSTRUCT,UEA,actual_receipt_and_authorization,None,point,True,point,True,99
V00,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,27
V00,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,27
V00,CONTROLLED_CONSTRUCT,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,9
V00,CONTROLLED_CONSTRUCT,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,22
V00,CONTROLLED_CONSTRUCT,RIR,legacy_v2,1,point,True,point,True,2
V00,CONTROLLED_CONSTRUCT,RIR,chain_v1,1,point,True,point,True,2
V00,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,2
V00,CONTROLLED_CONSTRUCT,RIR,legacy_v2,3,point,True,point,True,2
V00,CONTROLLED_CONSTRUCT,RIR,chain_v1,3,point,True,point,True,2
V00,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,2
V00,CONTROLLED_CONSTRUCT,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,1
V00,CONTROLLED_CONSTRUCT,RIR,chain_v1,1,not_applicable,False,not_applicable,False,2
V00,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,1,not_applicable,False,not_applicable,False,2
V00,CONTROLLED_CONSTRUCT,RIR,legacy_v2,3,not_applicable,False,not_applicable,False,1
V00,CONTROLLED_CONSTRUCT,RIR,chain_v1,3,not_applicable,False,not_applicable,False,2
V00,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,3,not_applicable,False,not_applicable,False,2
V00,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,unknown,None,unknown,None,3
V00,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,unknown,None,unknown,None,3
V00,CONTROLLED_CONSTRUCT,RIR,legacy_v2,1,unknown,None,unknown,None,1
V00,CONTROLLED_CONSTRUCT,RIR,legacy_v2,3,unknown,None,unknown,None,1
V00,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,point,True,point,True,5
V00,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,point,True,point,True,5
V00,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,unknown,True,unknown,True,3
V00,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,unknown,True,unknown,True,3
V00,SAVED_LIVE,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,50
V00,SAVED_LIVE,TaskSuccess,mechanical_public_obligations,None,unknown,True,unknown,True,24
V00,SAVED_LIVE,E_STS,U_and_not_verified_contract_violation,None,unknown,True,unknown,True,24
V00,SAVED_LIVE,failure_taxonomy,recorded_failure_types,None,point,True,point,True,50
V00,SAVED_LIVE,UEA,actual_receipt_and_authorization,None,point,True,point,True,188
V00,SAVED_LIVE,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,50
V00,SAVED_LIVE,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,50
V00,SAVED_LIVE,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,26
V00,SAVED_LIVE,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,26
V00,SAVED_LIVE,RIR,legacy_v2,1,point,True,point,True,8
V00,SAVED_LIVE,RIR,chain_v1,1,point,True,point,True,8
V00,SAVED_LIVE,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,8
V00,SAVED_LIVE,RIR,legacy_v2,3,point,True,point,True,8
V00,SAVED_LIVE,RIR,chain_v1,3,point,True,point,True,8
V00,SAVED_LIVE,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,8
V00,FINITE_CONSTRUCT,HIAA_pot_declared,declared_finite_v1,None,point,True,point,True,6
V00,FINITE_CONSTRUCT,HIAA_pot_declared,declared_finite_v1,None,bounded,True,bounded,True,1
V01,HISTORICAL_LIVE,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,734
V01,HISTORICAL_LIVE,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,706
V01,HISTORICAL_LIVE,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,603
V01,HISTORICAL_LIVE,failure_taxonomy,recorded_failure_types,None,point,True,point,True,990
V01,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,929
V01,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,929
V01,HISTORICAL_LIVE,Provenance,recorded_origin_prediction,None,point,True,point,True,6495
V01,HISTORICAL_LIVE,HIAA_Y,scheduled_receipted_selector,None,point,True,point,True,211
V01,HISTORICAL_LIVE,E_STS,U_and_not_verified_contract_violation,None,point,True,unknown,True,387
V01,HISTORICAL_LIVE,UEA,actual_receipt_and_authorization,None,point,True,point,True,1343
V01,HISTORICAL_LIVE,HIAA_Y,scheduled_receipted_selector,None,point,True,unknown,True,149
V01,HISTORICAL_LIVE,TaskSuccess,mechanical_public_obligations,None,point,True,unknown,True,284
V01,HISTORICAL_LIVE,UEA_count,actual_receipt_and_authorization,None,point,True,bounded,True,256
V01,HISTORICAL_LIVE,UEA,actual_receipt_and_authorization,None,point,True,unknown,True,256
V01,HISTORICAL_LIVE,RIR,legacy_v2,1,point,True,point,True,26
V01,HISTORICAL_LIVE,RIR,chain_v1,1,point,True,unknown,None,26
V01,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,26
V01,HISTORICAL_LIVE,RIR,legacy_v2,3,point,True,point,True,26
V01,HISTORICAL_LIVE,RIR,chain_v1,3,point,True,unknown,None,27
V01,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,27
V01,HISTORICAL_LIVE,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,64
V01,HISTORICAL_LIVE,RIR,chain_v1,1,not_applicable,False,not_applicable,False,64
V01,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,1,not_applicable,False,not_applicable,False,64
V01,HISTORICAL_LIVE,RIR,legacy_v2,3,not_applicable,False,not_applicable,False,64
V01,HISTORICAL_LIVE,RIR,chain_v1,3,not_applicable,False,not_applicable,False,63
V01,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,3,not_applicable,False,not_applicable,False,63
V01,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,unknown,True,unknown,True,25
V01,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,unknown,True,unknown,True,20
V01,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,point,True,point,True,31
V01,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,point,True,point,True,24
V01,HISTORICAL_LIVE,CI,legacy_object_ablation,None,point,True,point,True,246
V01,HISTORICAL_LIVE,CI,precise_control_semantics,None,unknown,None,unknown,None,304
V01,HISTORICAL_LIVE,CI,precise_control_semantics,None,not_applicable,False,not_applicable,False,506
V01,HISTORICAL_LIVE,CI,legacy_object_ablation,None,point,True,bounded,True,347
V01,HISTORICAL_LIVE,CI,legacy_object_ablation,None,not_applicable,False,not_applicable,False,217
V01,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,point,True,unknown,True,12
V01,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,point,True,unknown,True,10
V01,HISTORICAL_LIVE,HIAA_run,scheduled,None,point,True,bounded,True,6
V01,HISTORICAL_LIVE,HIAA_run,valid_only,None,point,True,bounded,True,5
V01,HISTORICAL_LIVE,HIAA_pot_observed,legacy_observed_executed_union,None,point,True,point,True,6
V01,HISTORICAL_LIVE,HIAA_run,valid_only,None,not_applicable,False,not_applicable,False,1
V01,T18_FAKE_REFERENCE,UEA_count,actual_receipt_and_authorization,None,point,True,bounded,True,7
V01,T18_FAKE_REFERENCE,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,12
V01,T18_FAKE_REFERENCE,E_STS,U_and_not_verified_contract_violation,None,point,True,unknown,True,7
V01,T18_FAKE_REFERENCE,failure_taxonomy,recorded_failure_types,None,point,True,point,True,12
V01,T18_FAKE_REFERENCE,UEA,actual_receipt_and_authorization,None,point,True,point,True,46
V01,T18_FAKE_REFERENCE,UEA,actual_receipt_and_authorization,None,point,True,unknown,True,10
V01,T18_FAKE_REFERENCE,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,15
V01,T18_FAKE_REFERENCE,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,15
V01,T18_FAKE_REFERENCE,Provenance,recorded_origin_prediction,None,point,True,point,True,181
V01,T18_FAKE_REFERENCE,RIR,legacy_v2,1,point,True,unknown,True,3
V01,T18_FAKE_REFERENCE,RIR,chain_v1,1,point,True,unknown,None,8
V01,T18_FAKE_REFERENCE,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,8
V01,T18_FAKE_REFERENCE,RIR,legacy_v2,3,point,True,unknown,True,3
V01,T18_FAKE_REFERENCE,RIR,chain_v1,3,point,True,unknown,None,8
V01,T18_FAKE_REFERENCE,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,8
V01,T18_FAKE_REFERENCE,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,5
V01,T18_FAKE_REFERENCE,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,5
V01,T18_FAKE_REFERENCE,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,5
V01,T18_FAKE_REFERENCE,RIR,legacy_v2,3,not_applicable,False,not_applicable,False,5
V01,T18_SCRIPTED,UEA_count,actual_receipt_and_authorization,None,point,True,bounded,True,40
V01,T18_SCRIPTED,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,54
V01,T18_SCRIPTED,E_STS,U_and_not_verified_contract_violation,None,point,True,unknown,True,43
V01,T18_SCRIPTED,failure_taxonomy,recorded_failure_types,None,point,True,point,True,57
V01,T18_SCRIPTED,UEA,actual_receipt_and_authorization,None,point,True,point,True,198
V01,T18_SCRIPTED,UEA,actual_receipt_and_authorization,None,point,True,unknown,True,51
V01,T18_SCRIPTED,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,68
V01,T18_SCRIPTED,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,68
V01,T18_SCRIPTED,Provenance,recorded_origin_prediction,None,point,True,point,True,796
V01,T18_SCRIPTED,RIR,legacy_v2,1,point,True,unknown,True,22
V01,T18_SCRIPTED,RIR,chain_v1,1,point,True,unknown,None,36
V01,T18_SCRIPTED,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,36
V01,T18_SCRIPTED,RIR,legacy_v2,3,point,True,unknown,True,11
V01,T18_SCRIPTED,RIR,chain_v1,3,point,True,unknown,None,18
V01,T18_SCRIPTED,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,18
V01,T18_SCRIPTED,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,17
V01,T18_SCRIPTED,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,14
V01,T18_SCRIPTED,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,14
V01,T18_SCRIPTED,RIR,legacy_v2,3,not_applicable,False,not_applicable,False,7
V01,T18_SCRIPTED,TaskSuccess,mechanical_public_obligations,None,point,True,unknown,True,3
V01,CONTROLLED_CONSTRUCT,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,22
V01,CONTROLLED_CONSTRUCT,TaskSuccess,mechanical_public_obligations,None,unknown,True,unknown,True,27
V01,CONTROLLED_CONSTRUCT,E_STS,U_and_not_verified_contract_violation,None,unknown,True,unknown,True,14
V01,CONTROLLED_CONSTRUCT,failure_taxonomy,recorded_failure_types,None,point,True,point,True,36
V01,CONTROLLED_CONSTRUCT,UEA,actual_receipt_and_authorization,None,point,True,point,True,83
V01,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,27
V01,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,27
V01,CONTROLLED_CONSTRUCT,UEA_count,actual_receipt_and_authorization,None,point,True,bounded,True,14
V01,CONTROLLED_CONSTRUCT,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,9
V01,CONTROLLED_CONSTRUCT,E_STS,U_and_not_verified_contract_violation,None,point,True,unknown,True,15
V01,CONTROLLED_CONSTRUCT,UEA,actual_receipt_and_authorization,None,point,True,unknown,True,16
V01,CONTROLLED_CONSTRUCT,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,7
V01,CONTROLLED_CONSTRUCT,RIR,legacy_v2,1,point,True,unknown,True,1
V01,CONTROLLED_CONSTRUCT,RIR,chain_v1,1,point,True,unknown,None,2
V01,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,2
V01,CONTROLLED_CONSTRUCT,RIR,legacy_v2,3,point,True,unknown,True,1
V01,CONTROLLED_CONSTRUCT,RIR,chain_v1,3,point,True,unknown,None,2
V01,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,2
V01,CONTROLLED_CONSTRUCT,RIR,legacy_v2,1,point,True,point,True,1
V01,CONTROLLED_CONSTRUCT,RIR,legacy_v2,3,point,True,point,True,1
V01,CONTROLLED_CONSTRUCT,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,1
V01,CONTROLLED_CONSTRUCT,RIR,chain_v1,1,not_applicable,False,not_applicable,False,2
V01,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,1,not_applicable,False,not_applicable,False,2
V01,CONTROLLED_CONSTRUCT,RIR,legacy_v2,3,not_applicable,False,not_applicable,False,1
V01,CONTROLLED_CONSTRUCT,RIR,chain_v1,3,not_applicable,False,not_applicable,False,2
V01,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,3,not_applicable,False,not_applicable,False,2
V01,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,unknown,None,unknown,None,3
V01,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,unknown,None,unknown,None,3
V01,CONTROLLED_CONSTRUCT,RIR,legacy_v2,1,unknown,None,unknown,None,1
V01,CONTROLLED_CONSTRUCT,RIR,legacy_v2,3,unknown,None,unknown,None,1
V01,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,point,True,unknown,True,1
V01,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,point,True,unknown,True,1
V01,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,unknown,True,unknown,True,3
V01,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,unknown,True,unknown,True,3
V01,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,point,True,point,True,4
V01,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,point,True,point,True,4
V01,SAVED_LIVE,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,50
V01,SAVED_LIVE,TaskSuccess,mechanical_public_obligations,None,unknown,True,unknown,True,24
V01,SAVED_LIVE,E_STS,U_and_not_verified_contract_violation,None,unknown,True,unknown,True,24
V01,SAVED_LIVE,failure_taxonomy,recorded_failure_types,None,point,True,point,True,50
V01,SAVED_LIVE,UEA,actual_receipt_and_authorization,None,point,True,point,True,188
V01,SAVED_LIVE,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,50
V01,SAVED_LIVE,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,50
V01,SAVED_LIVE,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,26
V01,SAVED_LIVE,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,26
V01,SAVED_LIVE,RIR,legacy_v2,1,point,True,point,True,8
V01,SAVED_LIVE,RIR,chain_v1,1,point,True,unknown,None,8
V01,SAVED_LIVE,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,8
V01,SAVED_LIVE,RIR,legacy_v2,3,point,True,point,True,8
V01,SAVED_LIVE,RIR,chain_v1,3,point,True,unknown,None,8
V01,SAVED_LIVE,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,8
V01,FINITE_CONSTRUCT,HIAA_pot_declared,declared_finite_v1,None,point,True,point,True,6
V01,FINITE_CONSTRUCT,HIAA_pot_declared,declared_finite_v1,None,bounded,True,bounded,True,1
V02,HISTORICAL_LIVE,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,375
V02,HISTORICAL_LIVE,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,990
V02,HISTORICAL_LIVE,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,990
V02,HISTORICAL_LIVE,failure_taxonomy,recorded_failure_types,None,point,True,point,True,990
V02,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,929
V02,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,929
V02,HISTORICAL_LIVE,Provenance,recorded_origin_prediction,None,point,True,point,True,6495
V02,HISTORICAL_LIVE,HIAA_Y,scheduled_receipted_selector,None,point,True,point,True,360
V02,HISTORICAL_LIVE,UEA,actual_receipt_and_authorization,None,point,True,point,True,227
V02,HISTORICAL_LIVE,UEA_count,actual_receipt_and_authorization,None,point,True,bounded,True,615
V02,HISTORICAL_LIVE,UEA,actual_receipt_and_authorization,None,point,True,unknown,True,1372
V02,HISTORICAL_LIVE,RIR,legacy_v2,1,point,True,unknown,True,26
V02,HISTORICAL_LIVE,RIR,chain_v1,1,point,True,unknown,True,26
V02,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,26
V02,HISTORICAL_LIVE,RIR,legacy_v2,3,point,True,unknown,True,26
V02,HISTORICAL_LIVE,RIR,chain_v1,3,point,True,unknown,True,27
V02,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,27
V02,HISTORICAL_LIVE,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,64
V02,HISTORICAL_LIVE,RIR,chain_v1,1,not_applicable,False,not_applicable,False,64
V02,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,1,not_applicable,False,not_applicable,False,64
V02,HISTORICAL_LIVE,RIR,legacy_v2,3,not_applicable,False,not_applicable,False,64
V02,HISTORICAL_LIVE,RIR,chain_v1,3,not_applicable,False,not_applicable,False,63
V02,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,3,not_applicable,False,not_applicable,False,63
V02,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,unknown,True,unknown,True,25
V02,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,unknown,True,unknown,True,20
V02,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,point,True,point,True,33
V02,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,point,True,point,True,28
V02,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,point,True,unknown,True,8
V02,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,point,True,unknown,True,8
V02,HISTORICAL_LIVE,CI,legacy_object_ablation,None,point,True,point,True,593
V02,HISTORICAL_LIVE,CI,precise_control_semantics,None,unknown,None,unknown,None,304
V02,HISTORICAL_LIVE,CI,precise_control_semantics,None,not_applicable,False,not_applicable,False,506
V02,HISTORICAL_LIVE,CI,legacy_object_ablation,None,not_applicable,False,not_applicable,False,217
V02,HISTORICAL_LIVE,HIAA_run,scheduled,None,point,True,point,True,6
V02,HISTORICAL_LIVE,HIAA_run,valid_only,None,point,True,point,True,5
V02,HISTORICAL_LIVE,HIAA_pot_observed,legacy_observed_executed_union,None,point,True,bounded,True,5
V02,HISTORICAL_LIVE,HIAA_run,valid_only,None,not_applicable,False,not_applicable,False,1
V02,HISTORICAL_LIVE,HIAA_pot_observed,legacy_observed_executed_union,None,point,True,point,True,1
V02,T18_FAKE_REFERENCE,UEA_count,actual_receipt_and_authorization,None,point,True,bounded,True,9
V02,T18_FAKE_REFERENCE,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,12
V02,T18_FAKE_REFERENCE,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,12
V02,T18_FAKE_REFERENCE,failure_taxonomy,recorded_failure_types,None,point,True,point,True,12
V02,T18_FAKE_REFERENCE,UEA,actual_receipt_and_authorization,None,point,True,unknown,True,37
V02,T18_FAKE_REFERENCE,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,15
V02,T18_FAKE_REFERENCE,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,15
V02,T18_FAKE_REFERENCE,Provenance,recorded_origin_prediction,None,point,True,point,True,181
V02,T18_FAKE_REFERENCE,RIR,legacy_v2,1,point,True,unknown,True,3
V02,T18_FAKE_REFERENCE,RIR,chain_v1,1,point,True,unknown,True,3
V02,T18_FAKE_REFERENCE,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,8
V02,T18_FAKE_REFERENCE,RIR,legacy_v2,3,point,True,unknown,True,3
V02,T18_FAKE_REFERENCE,RIR,chain_v1,3,point,True,unknown,True,3
V02,T18_FAKE_REFERENCE,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,8
V02,T18_FAKE_REFERENCE,UEA,actual_receipt_and_authorization,None,point,True,point,True,19
V02,T18_FAKE_REFERENCE,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,5
V02,T18_FAKE_REFERENCE,RIR,chain_v1,1,point,True,point,True,5
