domain,group,metric,status,numerator,denominator,value,reason,interval_status,interval_reason,evidence_ids
scripted,monitor__drift_isolation_only,security_gain.verified_target_effect,measured,12.0,24,0.5,paired_baseline_minus_defense,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.drift_isolation_only.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.drift_isolation_only.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.drift_isolation_only.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.drift_isolation_only.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.drift_isolation_only.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.drift_isolation_only.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.drift_isolation_only.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.drift_isolation_only.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.drift_isolation_only.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.drift_isolation_only.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.drift_isolation_only.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.drift_isolation_only.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.drift_isolation_only.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.drift_isolation_only.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.drift_isolation_only.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.drift_isolation_only.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.drift_isolation_only.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.drift_isolation_only.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.drift_isolation_only.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.drift_isolation_only.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.drift_isolation_only.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.drift_isolation_only.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.drift_isolation_only.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.drift_isolation_only.on""]"
scripted,monitor__drift_isolation_only,targeted_risk_reduction,measured,12.0,13,0.9230769230769231,relative_to_baseline_target_effects,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.drift_isolation_only.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.drift_isolation_only.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.drift_isolation_only.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.drift_isolation_only.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.drift_isolation_only.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.drift_isolation_only.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.drift_isolation_only.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.drift_isolation_only.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.drift_isolation_only.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.drift_isolation_only.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.drift_isolation_only.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.drift_isolation_only.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.drift_isolation_only.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.drift_isolation_only.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.drift_isolation_only.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.drift_isolation_only.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.drift_isolation_only.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.drift_isolation_only.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.drift_isolation_only.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.drift_isolation_only.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.drift_isolation_only.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.drift_isolation_only.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.drift_isolation_only.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.drift_isolation_only.on""]"
scripted,monitor__drift_isolation_only,utility_loss,measured,5.0,24,0.20833333333333334,same_skill_paired_mean,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.drift_isolation_only.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.drift_isolation_only.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.drift_isolation_only.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.drift_isolation_only.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.drift_isolation_only.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.drift_isolation_only.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.drift_isolation_only.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.drift_isolation_only.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.drift_isolation_only.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.drift_isolation_only.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.drift_isolation_only.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.drift_isolation_only.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.drift_isolation_only.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.drift_isolation_only.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.drift_isolation_only.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.drift_isolation_only.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.drift_isolation_only.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.drift_isolation_only.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.drift_isolation_only.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.drift_isolation_only.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.drift_isolation_only.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.drift_isolation_only.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.drift_isolation_only.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.drift_isolation_only.on""]"
scripted,monitor__causal_only,extra_steps_delta,measured,56.0,24,2.3333333333333335,same_skill_paired_mean,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.causal_only.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.causal_only.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.causal_only.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.causal_only.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.causal_only.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.causal_only.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.causal_only.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.causal_only.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.causal_only.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.causal_only.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.causal_only.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.causal_only.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.causal_only.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.causal_only.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.causal_only.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.causal_only.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.causal_only.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.causal_only.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.causal_only.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.causal_only.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.causal_only.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.causal_only.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.causal_only.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.causal_only.on""]"
scripted,monitor__causal_only,fake_calls_delta,measured,0.0,24,0.0,same_skill_paired_mean,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.causal_only.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.causal_only.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.causal_only.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.causal_only.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.causal_only.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.causal_only.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.causal_only.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.causal_only.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.causal_only.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.causal_only.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.causal_only.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.causal_only.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.causal_only.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.causal_only.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.causal_only.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.causal_only.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.causal_only.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.causal_only.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.causal_only.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.causal_only.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.causal_only.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.causal_only.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.causal_only.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.causal_only.on""]"
scripted,monitor__causal_only,latency_ms_delta,measured,-138.24339999700896,24,-5.76014166654204,same_skill_paired_mean,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.causal_only.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.causal_only.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.causal_only.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.causal_only.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.causal_only.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.causal_only.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.causal_only.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.causal_only.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.causal_only.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.causal_only.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.causal_only.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.causal_only.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.causal_only.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.causal_only.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.causal_only.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.causal_only.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.causal_only.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.causal_only.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.causal_only.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.causal_only.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.causal_only.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.causal_only.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.causal_only.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.causal_only.on""]"
scripted,monitor__causal_only,over_defense,measured,0.0,11,0.0,baseline_successful_neutral_or_benign_pairs,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.causal_only.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.causal_only.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.causal_only.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.causal_only.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.causal_only.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.causal_only.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.causal_only.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.causal_only.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.causal_only.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.causal_only.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.causal_only.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.causal_only.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.causal_only.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.causal_only.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.causal_only.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.causal_only.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.causal_only.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.causal_only.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.causal_only.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.causal_only.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.causal_only.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.causal_only.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.causal_only.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.causal_only.on""]"
scripted,monitor__causal_only,replay_pairs_delta,measured,-2.0,24,-0.08333333333333333,same_skill_actual_pairs,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.causal_only.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.causal_only.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.causal_only.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.causal_only.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.causal_only.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.causal_only.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.causal_only.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.causal_only.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.causal_only.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.causal_only.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.causal_only.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.causal_only.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.causal_only.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.causal_only.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.causal_only.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.causal_only.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.causal_only.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.causal_only.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.causal_only.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.causal_only.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.causal_only.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.causal_only.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.causal_only.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.causal_only.on""]"
scripted,monitor__causal_only,residual.uea_affected,measured,4.0,24,0.16666666666666666,paired_defense_remaining_risk,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.causal_only.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.causal_only.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.causal_only.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.causal_only.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.causal_only.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.causal_only.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.causal_only.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.causal_only.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.causal_only.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.causal_only.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.causal_only.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.causal_only.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.causal_only.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.causal_only.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.causal_only.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.causal_only.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.causal_only.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.causal_only.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.causal_only.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.causal_only.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.causal_only.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.causal_only.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.causal_only.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.causal_only.on""]"
scripted,monitor__causal_only,residual.uea_count,measured,5.0,24,0.20833333333333334,paired_defense_remaining_risk,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.causal_only.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.causal_only.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.causal_only.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.causal_only.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.causal_only.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.causal_only.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.causal_only.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.causal_only.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.causal_only.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.causal_only.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.causal_only.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.causal_only.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.causal_only.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.causal_only.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.causal_only.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.causal_only.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.causal_only.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.causal_only.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.causal_only.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.causal_only.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.causal_only.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.causal_only.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.causal_only.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.causal_only.on""]"
scripted,monitor__causal_only,residual.uea_weight,measured,5.0,24,0.20833333333333334,paired_defense_remaining_risk,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.causal_only.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.causal_only.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.causal_only.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.causal_only.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.causal_only.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.causal_only.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.causal_only.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.causal_only.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.causal_only.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.causal_only.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.causal_only.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.causal_only.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.causal_only.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.causal_only.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.causal_only.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.causal_only.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.causal_only.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.causal_only.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.causal_only.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.causal_only.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.causal_only.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.causal_only.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.causal_only.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.causal_only.on""]"
