split,mechanism,metric,policy,budget,observations,oracle_point,oracle_unknown,oracle_not_applicable,point,bounded,unknown,not_applicable,error,infeasible,answered_oracle_point,correct_point,wrong_point,wrong_safe,full_comparable,full_agree,full_point_comparable,full_point_agree,feasible,charged_total_bytes,initial_bytes,visible_json_bytes,acquired_channels,evidence_fields,evidence_events,pooled_correct_point_coverage,pooled_wrong_point_rate,pooled_selective_error_rate,pooled_wrong_safe_rate,pooled_point_coverage,pooled_unknown_rate,pooled_bounded_rate,pooled_not_applicable_rate,pooled_error_rate,pooled_infeasible_rate,pooled_reference_coverage,pooled_reference_unknown_rate,pooled_reference_not_applicable_rate,pooled_full_state_agreement,pooled_full_point_agreement,pooled_mean_charged_bytes_feasible,pooled_mean_initial_bytes,pooled_mean_visible_json_bytes,pooled_mean_acquired_channels,pooled_mean_evidence_fields,pooled_mean_evidence_events,family_equal_correct_point_coverage,family_equal_wrong_point_rate,family_equal_selective_error_rate,family_equal_wrong_safe_rate,family_equal_point_coverage,family_equal_unknown_rate,family_equal_bounded_rate,family_equal_not_applicable_rate,family_equal_error_rate,family_equal_infeasible_rate,family_equal_reference_coverage,family_equal_reference_unknown_rate,family_equal_reference_not_applicable_rate,family_equal_full_state_agreement,family_equal_full_point_agreement,family_equal_mean_charged_bytes_feasible,family_equal_mean_initial_bytes,family_equal_mean_visible_json_bytes,family_equal_mean_acquired_channels,family_equal_mean_evidence_fields,family_equal_mean_evidence_events,families,families_with_point_reference
heldout,ALL,TaskSuccess,random,76363,336.0,336.0,0.0,0.0,272.3333333333333,0.0,63.666666666666664,0.0,0.0,0.0,272.3333333333333,272.3333333333333,0.0,0.0,336.0,272.3333333333333,272.3333333333333,272.3333333333333,336.0,22766235.555555556,21170616.0,845776.7777777778,2669.8888888888887,17530.0,284.1111111111111,0.8105158730158729,0.0,0.0,0.0,0.8105158730158729,0.18948412698412698,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8105158730158729,1.0,67756.65343915344,63007.78571428572,2517.192791005291,7.946097883597883,52.17261904761905,0.845568783068783,0.810515873015873,0.0,0.0,0.0,0.810515873015873,0.18948412698412698,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.810515873015873,1.0,67756.65343915344,63007.78571428572,2517.192791005291,7.946097883597883,52.17261904761905,0.845568783068783,6,6
heldout,ALL,UEA,dependency_guided,0,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,21170616.0,785554.0,2510.0,16196.666666666666,277.66666666666663,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,63007.78571428572,2337.9583333333335,7.470238095238095,48.204365079365076,0.8263888888888887,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,63007.78571428572,2337.9583333333335,7.470238095238095,48.204365079365076,0.8263888888888888,6,6
heldout,ALL,UEA,dependency_guided,39499,336.0,336.0,0.0,0.0,2.6666666666666665,0.0,15.0,0.0,0.0,318.3333333333333,2.6666666666666665,2.6666666666666665,0.0,0.0,336.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,17.666666666666664,643585.0,21170616.0,789320.6666666666,2528.333333333333,16286.0,279.3333333333333,0.007936507936507936,0.0,0.0,0.0,0.007936507936507936,0.044642857142857144,0.0,0.0,0.0,0.9474206349206349,1.0,0.0,0.0,0.007936507936507936,1.0,36429.33962264151,63007.78571428572,2349.1686507936506,7.524801587301586,48.470238095238095,0.8313492063492063,0.007936507936507936,0.0,0.0,0.0,0.007936507936507936,0.04464285714285714,0.0,0.0,0.0,0.9474206349206349,1.0,0.0,0.0,0.007936507936507936,1.0,36396.38253968254,63007.78571428572,2349.1686507936506,7.524801587301587,48.470238095238095,0.8313492063492063,6,6
heldout,ALL,UEA,dependency_guided,50761,336.0,336.0,0.0,0.0,11.666666666666666,0.0,28.333333333333332,0.0,0.0,296.0,11.666666666666666,11.666666666666666,0.0,0.0,336.0,11.666666666666666,11.666666666666666,11.666666666666666,40.0,1802607.0,21170616.0,796307.0,2550.3333333333335,16441.666666666668,282.6666666666667,0.034722222222222224,0.0,0.0,0.0,0.034722222222222224,0.08432539682539682,0.0,0.0,0.0,0.8809523809523809,1.0,0.0,0.0,0.034722222222222224,1.0,45065.175,63007.78571428572,2369.9613095238096,7.590277777777779,48.93353174603175,0.8412698412698413,0.034722222222222224,0.0,0.0,0.0,0.034722222222222224,0.08432539682539682,0.0,0.0,0.0,0.8809523809523809,1.0,0.0,0.0,0.034722222222222224,1.0,45108.458773461076,63007.78571428572,2369.9613095238096,7.590277777777778,48.93353174603175,0.8412698412698413,6,6
heldout,ALL,UEA,dependency_guided,58954,336.0,336.0,0.0,0.0,32.333333333333336,0.0,40.0,0.0,0.0,263.6666666666667,32.333333333333336,32.333333333333336,0.0,0.0,336.0,32.333333333333336,32.333333333333336,32.333333333333336,72.33333333333333,3735186.666666667,21170616.0,807165.3333333334,2569.6666666666665,16694.0,288.0,0.09623015873015874,0.0,0.0,0.0,0.09623015873015874,0.11904761904761904,0.0,0.0,0.0,0.7847222222222223,1.0,0.0,0.0,0.09623015873015874,1.0,51638.525345622125,63007.78571428572,2402.277777777778,7.64781746031746,49.68452380952381,0.8571428571428571,0.09623015873015874,0.0,0.0,0.0,0.09623015873015874,0.11904761904761904,0.0,0.0,0.0,0.7847222222222222,1.0,0.0,0.0,0.09623015873015874,1.0,51644.201859754496,63007.78571428572,2402.277777777778,7.6478174603174605,49.68452380952381,0.8571428571428572,6,6
heldout,ALL,UEA,dependency_guided,62026,336.0,336.0,0.0,0.0,65.33333333333333,0.0,38.333333333333336,0.0,0.0,232.33333333333331,65.33333333333333,65.33333333333333,0.0,0.0,336.0,65.33333333333333,65.33333333333333,65.33333333333333,103.66666666666666,5693451.333333333,21170616.0,809801.6666666667,2571.333333333333,16745.666666666668,289.3333333333333,0.19444444444444442,0.0,0.0,0.0,0.19444444444444442,0.1140873015873016,0.0,0.0,0.0,0.691468253968254,1.0,0.0,0.0,0.19444444444444442,1.0,54920.752411575566,63007.78571428572,2410.124007936508,7.652777777777777,49.83829365079365,0.861111111111111,0.19444444444444445,0.0,0.0,0.0,0.19444444444444445,0.11408730158730158,0.0,0.0,0.0,0.691468253968254,1.0,0.0,0.0,0.19444444444444445,1.0,54924.85288531367,63007.78571428572,2410.124007936508,7.652777777777778,49.83829365079365,0.8611111111111112,6,6
heldout,ALL,UEA,dependency_guided,66121,336.0,336.0,0.0,0.0,82.66666666666667,0.0,75.33333333333333,0.0,0.0,178.0,82.66666666666667,82.66666666666667,0.0,0.0,336.0,82.66666666666667,82.66666666666667,82.66666666666667,158.0,9462406.0,21170616.0,823392.6666666666,2604.333333333333,17044.666666666668,292.0,0.24603174603174605,0.0,0.0,0.0,0.24603174603174605,0.2242063492063492,0.0,0.0,0.0,0.5297619047619048,1.0,0.0,0.0,0.24603174603174605,1.0,59888.645569620254,63007.78571428572,2450.5734126984125,7.750992063492062,50.72817460317461,0.8690476190476191,0.24603174603174602,0.0,0.0,0.0,0.24603174603174602,0.22420634920634921,0.0,0.0,0.0,0.5297619047619048,1.0,0.0,0.0,0.24603174603174602,1.0,59876.23211233211,63007.78571428572,2450.5734126984125,7.750992063492063,50.7281746031746,0.8690476190476191,6,6
heldout,ALL,UEA,dependency_guided,72264,336.0,336.0,0.0,0.0,155.33333333333334,0.0,57.0,0.0,0.0,123.66666666666667,155.33333333333334,155.33333333333334,0.0,0.0,336.0,155.33333333333334,155.33333333333334,155.33333333333334,212.33333333333334,13194485.666666668,21170616.0,829928.3333333334,2601.6666666666665,17099.666666666668,293.0,0.4623015873015873,0.0,0.0,0.0,0.4623015873015873,0.16964285714285715,0.0,0.0,0.0,0.3680555555555556,1.0,0.0,0.0,0.4623015873015873,1.0,62140.43485086343,63007.78571428572,2470.0248015873017,7.743055555555555,50.89186507936508,0.8720238095238095,0.4623015873015873,0.0,0.0,0.0,0.4623015873015873,0.16964285714285715,0.0,0.0,0.0,0.3680555555555556,1.0,0.0,0.0,0.4623015873015873,1.0,62135.651454574654,63007.78571428572,2470.0248015873017,7.743055555555555,50.891865079365076,0.8720238095238095,6,6
heldout,ALL,UEA,dependency_guided,72267,336.0,336.0,0.0,0.0,167.0,0.0,63.0,0.0,0.0,106.0,167.0,167.0,0.0,0.0,336.0,167.0,167.0,167.0,230.0,14474274.666666668,21170616.0,829997.3333333334,2602.6666666666665,17101.666666666668,293.0,0.49702380952380953,0.0,0.0,0.0,0.49702380952380953,0.1875,0.0,0.0,0.0,0.31547619047619047,1.0,0.0,0.0,0.49702380952380953,1.0,62931.628985507254,63007.78571428572,2470.230158730159,7.746031746031745,50.89781746031746,0.8720238095238095,0.49702380952380953,0.0,0.0,0.0,0.49702380952380953,0.1875,0.0,0.0,0.0,0.31547619047619047,1.0,0.0,0.0,0.49702380952380953,1.0,62857.65986940625,63007.78571428572,2470.2301587301586,7.746031746031746,50.89781746031746,0.8720238095238095,6,6
heldout,ALL,UEA,dependency_guided,73290,336.0,336.0,0.0,0.0,190.66666666666669,0.0,74.0,0.0,0.0,71.33333333333333,190.66666666666669,190.66666666666669,0.0,0.0,336.0,190.66666666666669,190.66666666666669,190.66666666666669,264.6666666666667,16982732.333333332,21170616.0,830037.6666666667,2603.6666666666665,17102.333333333332,293.0,0.5674603174603176,0.0,0.0,0.0,0.5674603174603176,0.22023809523809523,0.0,0.0,0.0,0.2123015873015873,1.0,0.0,0.0,0.5674603174603176,1.0,64166.49496221662,63007.78571428572,2470.350198412699,7.749007936507936,50.89980158730158,0.8720238095238095,0.5674603174603174,0.0,0.0,0.0,0.5674603174603174,0.22023809523809523,0.0,0.0,0.0,0.2123015873015873,1.0,0.0,0.0,0.5674603174603174,1.0,64165.89098900219,63007.78571428572,2470.3501984126983,7.749007936507937,50.89980158730159,0.8720238095238095,6,6
heldout,ALL,UEA,dependency_guided,76363,336.0,336.0,0.0,0.0,286.3333333333333,0.0,49.66666666666667,0.0,0.0,0.0,286.3333333333333,286.3333333333333,0.0,0.0,336.0,286.3333333333333,286.3333333333333,286.3333333333333,336.0,22431842.666666668,21170616.0,838364.0,2623.6666666666665,17265.666666666668,298.66666666666663,0.8521825396825397,0.0,0.0,0.0,0.8521825396825397,0.14781746031746032,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8521825396825397,1.0,66761.43650793651,63007.78571428572,2495.1309523809523,7.808531746031745,51.3859126984127,0.8888888888888887,0.8521825396825397,0.0,0.0,0.0,0.8521825396825397,0.14781746031746032,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8521825396825397,1.0,66761.43650793651,63007.78571428572,2495.1309523809523,7.808531746031746,51.385912698412696,0.8888888888888888,6,6
heldout,ALL,UEA,global_fixed,0,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,21170616.0,785554.0,2510.0,16196.666666666666,277.66666666666663,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,63007.78571428572,2337.9583333333335,7.470238095238095,48.204365079365076,0.8263888888888887,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,63007.78571428572,2337.9583333333335,7.470238095238095,48.204365079365076,0.8263888888888888,6,6
heldout,ALL,UEA,global_fixed,39499,336.0,336.0,0.0,0.0,1.6666666666666665,0.0,16.0,0.0,0.0,318.3333333333333,1.6666666666666665,1.6666666666666665,0.0,0.0,336.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,17.666666666666664,643585.0,21170616.0,788904.6666666666,2530.3333333333335,16267.333333333334,279.0,0.00496031746031746,0.0,0.0,0.0,0.00496031746031746,0.047619047619047616,0.0,0.0,0.0,0.9474206349206349,1.0,0.0,0.0,0.00496031746031746,1.0,36429.33962264151,63007.78571428572,2347.9305555555557,7.530753968253968,48.414682539682545,0.8303571428571429,0.00496031746031746,0.0,0.0,0.0,0.00496031746031746,0.047619047619047616,0.0,0.0,0.0,0.9474206349206349,1.0,0.0,0.0,0.00496031746031746,1.0,36404.30634920635,63007.78571428572,2347.9305555555557,7.530753968253968,48.41468253968254,0.8303571428571428,6,6
heldout,ALL,UEA,global_fixed,50761,336.0,336.0,0.0,0.0,6.333333333333333,0.0,33.666666666666664,0.0,0.0,296.0,6.333333333333333,6.333333333333333,0.0,0.0,336.0,6.333333333333333,6.333333333333333,6.333333333333333,40.0,1828889.6666666667,21170616.0,795586.3333333334,2554.3333333333335,16420.0,285.0,0.018849206349206348,0.0,0.0,0.0,0.018849206349206348,0.10019841269841269,0.0,0.0,0.0,0.8809523809523809,1.0,0.0,0.0,0.018849206349206348,1.0,45722.24166666667,63007.78571428572,2367.816468253968,7.60218253968254,48.86904761904762,0.8482142857142857,0.018849206349206348,0.0,0.0,0.0,0.018849206349206348,0.1001984126984127,0.0,0.0,0.0,0.8809523809523809,1.0,0.0,0.0,0.018849206349206348,1.0,45756.86358543417,63007.78571428572,2367.816468253968,7.6021825396825395,48.86904761904762,0.8482142857142857,6,6
heldout,ALL,UEA,global_fixed,58954,336.0,336.0,0.0,0.0,20.333333333333332,0.0,52.0,0.0,0.0,263.6666666666667,20.333333333333332,20.333333333333332,0.0,0.0,336.0,20.333333333333332,20.333333333333332,20.333333333333332,72.33333333333333,3764541.3333333335,21170616.0,802002.6666666666,2584.3333333333335,16546.666666666668,289.0,0.06051587301587301,0.0,0.0,0.0,0.06051587301587301,0.15476190476190477,0.0,0.0,0.0,0.7847222222222223,1.0,0.0,0.0,0.06051587301587301,1.0,52044.350230414755,63007.78571428572,2386.9126984126983,7.691468253968255,49.24603174603175,0.8601190476190477,0.06051587301587301,0.0,0.0,0.0,0.06051587301587301,0.15476190476190477,0.0,0.0,0.0,0.7847222222222222,1.0,0.0,0.0,0.06051587301587301,1.0,52050.22050998367,63007.78571428572,2386.9126984126983,7.691468253968254,49.24603174603175,0.8601190476190477,6,6
heldout,ALL,UEA,global_fixed,62026,336.0,336.0,0.0,0.0,52.666666666666664,0.0,51.0,0.0,0.0,232.33333333333331,52.666666666666664,52.666666666666664,0.0,0.0,336.0,52.666666666666664,52.666666666666664,52.666666666666664,103.66666666666666,5754550.0,21170616.0,805537.6666666667,2590.3333333333335,16633.0,290.6666666666667,0.15674603174603174,0.0,0.0,0.0,0.15674603174603174,0.15178571428571427,0.0,0.0,0.0,0.691468253968254,1.0,0.0,0.0,0.15674603174603174,1.0,55510.12861736335,63007.78571428572,2397.433531746032,7.709325396825397,49.50297619047619,0.8650793650793651,0.15674603174603174,0.0,0.0,0.0,0.15674603174603174,0.15178571428571427,0.0,0.0,0.0,0.691468253968254,1.0,0.0,0.0,0.15674603174603174,1.0,55521.54982961846,63007.78571428572,2397.433531746032,7.709325396825397,49.50297619047619,0.8650793650793651,6,6
heldout,ALL,UEA,global_fixed,66121,336.0,336.0,0.0,0.0,69.66666666666667,0.0,88.33333333333333,0.0,0.0,178.0,69.66666666666667,69.66666666666667,0.0,0.0,336.0,69.66666666666667,69.66666666666667,69.66666666666667,158.0,9653894.0,21170616.0,826421.0,2630.3333333333335,17120.333333333332,291.6666666666667,0.20734126984126985,0.0,0.0,0.0,0.20734126984126985,0.2628968253968254,0.0,0.0,0.0,0.5297619047619048,1.0,0.0,0.0,0.20734126984126985,1.0,61100.59493670886,63007.78571428572,2459.5863095238096,7.828373015873017,50.95337301587301,0.8680555555555556,0.20734126984126985,0.0,0.0,0.0,0.20734126984126985,0.2628968253968254,0.0,0.0,0.0,0.5297619047619048,1.0,0.0,0.0,0.20734126984126985,1.0,61096.400070689546,63007.78571428572,2459.5863095238096,7.828373015873016,50.95337301587301,0.8680555555555556,6,6
heldout,ALL,UEA,global_fixed,72264,336.0,336.0,0.0,0.0,120.0,0.0,92.33333333333333,0.0,0.0,123.66666666666667,120.0,120.0,0.0,0.0,336.0,120.0,120.0,120.0,212.33333333333334,13342283.0,21170616.0,828527.0,2637.0,17110.333333333332,293.3333333333333,0.35714285714285715,0.0,0.0,0.0,0.35714285714285715,0.27480158730158727,0.0,0.0,0.0,0.3680555555555556,1.0,0.0,0.0,0.35714285714285715,1.0,62836.49764521193,63007.78571428572,2465.8541666666665,7.848214285714286,50.92361111111111,0.8730158730158729,0.35714285714285715,0.0,0.0,0.0,0.35714285714285715,0.2748015873015873,0.0,0.0,0.0,0.3680555555555556,1.0,0.0,0.0,0.35714285714285715,1.0,62838.81196914406,63007.78571428572,2465.8541666666665,7.848214285714286,50.923611111111114,0.873015873015873,6,6
heldout,ALL,UEA,global_fixed,72267,336.0,336.0,0.0,0.0,131.66666666666666,0.0,98.33333333333333,0.0,0.0,106.0,131.66666666666666,131.66666666666666,0.0,0.0,336.0,131.66666666666666,131.66666666666666,131.66666666666666,230.0,14631629.333333332,21170616.0,829149.0,2637.6666666666665,17122.666666666668,293.3333333333333,0.39186507936507936,0.0,0.0,0.0,0.39186507936507936,0.2926587301587301,0.0,0.0,0.0,0.31547619047619047,1.0,0.0,0.0,0.39186507936507936,1.0,63615.779710144925,63007.78571428572,2467.7053571428573,7.850198412698412,50.96031746031746,0.8730158730158729,0.39186507936507936,0.0,0.0,0.0,0.39186507936507936,0.2926587301587302,0.0,0.0,0.0,0.31547619047619047,1.0,0.0,0.0,0.39186507936507936,1.0,63543.23885159767,63007.78571428572,2467.705357142857,7.850198412698413,50.96031746031746,0.873015873015873,6,6
heldout,ALL,UEA,global_fixed,73290,336.0,336.0,0.0,0.0,154.33333333333334,0.0,110.33333333333334,0.0,0.0,71.33333333333333,154.33333333333334,154.33333333333334,0.0,0.0,336.0,154.33333333333334,154.33333333333334,154.33333333333334,264.6666666666667,17165345.666666668,21170616.0,830338.6666666666,2639.0,17144.0,293.66666666666663,0.45932539682539686,0.0,0.0,0.0,0.45932539682539686,0.3283730158730159,0.0,0.0,0.0,0.2123015873015873,1.0,0.0,0.0,0.45932539682539686,1.0,64856.469773299745,63007.78571428572,2471.246031746032,7.854166666666667,51.023809523809526,0.8740079365079364,0.4593253968253968,0.0,0.0,0.0,0.4593253968253968,0.32837301587301587,0.0,0.0,0.0,0.2123015873015873,1.0,0.0,0.0,0.4593253968253968,1.0,64858.31458747375,63007.78571428572,2471.246031746032,7.854166666666667,51.023809523809526,0.8740079365079365,6,6
heldout,ALL,UEA,global_fixed,76363,336.0,336.0,0.0,0.0,259.0,0.0,77.0,0.0,0.0,0.0,259.0,259.0,0.0,0.0,336.0,259.0,259.0,259.0,336.0,22725730.666666668,21170616.0,843843.0,2669.0,17422.333333333332,299.66666666666663,0.7708333333333334,0.0,0.0,0.0,0.7708333333333334,0.22916666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7708333333333334,1.0,67636.10317460318,63007.78571428572,2511.4375,7.943452380952381,51.85218253968254,0.8918650793650793,0.7708333333333334,0.0,0.0,0.0,0.7708333333333334,0.22916666666666669,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7708333333333334,1.0,67636.10317460317,63007.78571428572,2511.4375,7.943452380952381,51.85218253968254,0.8918650793650793,6,6
heldout,ALL,UEA,metric_static,0,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,21170616.0,785554.0,2510.0,16196.666666666666,277.66666666666663,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,63007.78571428572,2337.9583333333335,7.470238095238095,48.204365079365076,0.8263888888888887,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,63007.78571428572,2337.9583333333335,7.470238095238095,48.204365079365076,0.8263888888888888,6,6
heldout,ALL,UEA,metric_static,39499,336.0,336.0,0.0,0.0,2.333333333333333,0.0,15.333333333333332,0.0,0.0,318.3333333333333,2.333333333333333,2.333333333333333,0.0,0.0,336.0,2.333333333333333,2.333333333333333,2.333333333333333,17.666666666666664,649387.6666666666,21170616.0,788763.3333333334,2527.3333333333335,16263.333333333334,281.0,0.006944444444444443,0.0,0.0,0.0,0.006944444444444443,0.04563492063492063,0.0,0.0,0.0,0.9474206349206349,1.0,0.0,0.0,0.006944444444444443,1.0,36757.79245283019,63007.78571428572,2347.509920634921,7.521825396825397,48.40277777777778,0.8363095238095238,0.006944444444444444,0.0,0.0,0.0,0.006944444444444444,0.04563492063492063,0.0,0.0,0.0,0.9474206349206349,1.0,0.0,0.0,0.006944444444444444,1.0,36760.87777777778,63007.78571428572,2347.5099206349205,7.521825396825397,48.40277777777778,0.8363095238095238,6,6
heldout,ALL,UEA,metric_static,50761,336.0,336.0,0.0,0.0,11.333333333333332,0.0,28.666666666666664,0.0,0.0,296.0,11.333333333333332,11.333333333333332,0.0,0.0,336.0,11.333333333333332,11.333333333333332,11.333333333333332,40.0,1814895.0,21170616.0,795480.6666666666,2546.3333333333335,16398.666666666668,286.3333333333333,0.03373015873015873,0.0,0.0,0.0,0.03373015873015873,0.0853174603174603,0.0,0.0,0.0,0.8809523809523809,1.0,0.0,0.0,0.03373015873015873,1.0,45372.375,63007.78571428572,2367.501984126984,7.578373015873017,48.80555555555556,0.8521825396825397,0.03373015873015873,0.0,0.0,0.0,0.03373015873015873,0.0853174603174603,0.0,0.0,0.0,0.8809523809523809,1.0,0.0,0.0,0.03373015873015873,1.0,45435.606258542066,63007.78571428572,2367.501984126984,7.578373015873016,48.80555555555556,0.8521825396825397,6,6
heldout,ALL,UEA,metric_static,58954,336.0,336.0,0.0,0.0,30.666666666666664,0.0,41.666666666666664,0.0,0.0,263.6666666666667,30.666666666666664,30.666666666666664,0.0,0.0,336.0,30.666666666666664,30.666666666666664,30.666666666666664,72.33333333333333,3787069.333333333,21170616.0,806363.0,2571.3333333333335,16616.666666666668,290.3333333333333,0.09126984126984126,0.0,0.0,0.0,0.09126984126984126,0.1240079365079365,0.0,0.0,0.0,0.7847222222222223,1.0,0.0,0.0,0.09126984126984126,1.0,52355.79723502304,63007.78571428572,2399.8898809523807,7.652777777777779,49.45436507936508,0.8640873015873015,0.09126984126984126,0.0,0.0,0.0,0.09126984126984126,0.1240079365079365,0.0,0.0,0.0,0.7847222222222222,1.0,0.0,0.0,0.09126984126984126,1.0,52362.61205942785,63007.78571428572,2399.8898809523807,7.652777777777778,49.45436507936508,0.8640873015873016,6,6
heldout,ALL,UEA,metric_static,62026,336.0,336.0,0.0,0.0,64.66666666666667,0.0,39.0,0.0,0.0,232.33333333333331,64.66666666666667,64.66666666666667,0.0,0.0,336.0,64.66666666666667,64.66666666666667,64.66666666666667,103.66666666666666,5744651.333333334,21170616.0,809422.0,2571.0,16678.0,291.3333333333333,0.19246031746031747,0.0,0.0,0.0,0.19246031746031747,0.11607142857142858,0.0,0.0,0.0,0.691468253968254,1.0,0.0,0.0,0.19246031746031747,1.0,55414.64308681673,63007.78571428572,2408.9940476190477,7.651785714285714,49.63690476190476,0.867063492063492,0.19246031746031747,0.0,0.0,0.0,0.19246031746031747,0.11607142857142858,0.0,0.0,0.0,0.691468253968254,1.0,0.0,0.0,0.19246031746031747,1.0,55418.96248812916,63007.78571428572,2408.9940476190477,7.651785714285714,49.63690476190476,0.8670634920634921,6,6
heldout,ALL,UEA,metric_static,66121,336.0,336.0,0.0,0.0,83.66666666666667,0.0,74.33333333333333,0.0,0.0,178.0,83.66666666666667,83.66666666666667,0.0,0.0,336.0,83.66666666666667,83.66666666666667,83.66666666666667,158.0,9467526.0,21170616.0,822264.0,2597.6666666666665,16962.0,293.0,0.2490079365079365,0.0,0.0,0.0,0.2490079365079365,0.22123015873015872,0.0,0.0,0.0,0.5297619047619048,1.0,0.0,0.0,0.2490079365079365,1.0,59921.05063291139,63007.78571428572,2447.214285714286,7.7311507936507935,50.482142857142854,0.8720238095238095,0.2490079365079365,0.0,0.0,0.0,0.2490079365079365,0.22123015873015872,0.0,0.0,0.0,0.5297619047619048,1.0,0.0,0.0,0.2490079365079365,1.0,59911.49935736778,63007.78571428572,2447.214285714286,7.7311507936507935,50.482142857142854,0.8720238095238095,6,6
heldout,ALL,UEA,metric_static,72264,336.0,336.0,0.0,0.0,156.33333333333334,0.0,56.0,0.0,0.0,123.66666666666667,156.33333333333334,156.33333333333334,0.0,0.0,336.0,156.33333333333334,156.33333333333334,156.33333333333334,212.33333333333334,13236469.666666666,21170616.0,830795.6666666666,2603.3333333333335,17097.333333333332,294.0,0.4652777777777778,0.0,0.0,0.0,0.4652777777777778,0.16666666666666666,0.0,0.0,0.0,0.3680555555555556,1.0,0.0,0.0,0.4652777777777778,1.0,62338.1616954474,63007.78571428572,2472.6061507936506,7.7480158730158735,50.88492063492063,0.875,0.4652777777777778,0.0,0.0,0.0,0.4652777777777778,0.16666666666666666,0.0,0.0,0.0,0.3680555555555556,1.0,0.0,0.0,0.4652777777777778,1.0,62336.516432226745,63007.78571428572,2472.6061507936506,7.7480158730158735,50.88492063492063,0.875,6,6
heldout,ALL,UEA,metric_static,72267,336.0,336.0,0.0,0.0,168.0,0.0,62.0,0.0,0.0,106.0,168.0,168.0,0.0,0.0,336.0,168.0,168.0,168.0,230.0,14516258.666666666,21170616.0,830864.6666666666,2604.3333333333335,17099.333333333332,294.0,0.5,0.0,0.0,0.0,0.5,0.18452380952380953,0.0,0.0,0.0,0.31547619047619047,1.0,0.0,0.0,0.5,1.0,63114.168115942026,63007.78571428572,2472.811507936508,7.750992063492064,50.89087301587301,0.875,0.5,0.0,0.0,0.0,0.5,0.18452380952380953,0.0,0.0,0.0,0.31547619047619047,1.0,0.0,0.0,0.5,1.0,63030.078843490934,63007.78571428572,2472.811507936508,7.750992063492063,50.89087301587301,0.875,6,6
heldout,ALL,UEA,metric_static,73290,336.0,336.0,0.0,0.0,191.66666666666666,0.0,73.0,0.0,0.0,71.33333333333333,191.66666666666666,191.66666666666666,0.0,0.0,336.0,191.66666666666666,191.66666666666666,191.66666666666666,264.6666666666667,17024716.333333332,21170616.0,830905.0,2605.3333333333335,17100.0,294.0,0.5704365079365079,0.0,0.0,0.0,0.5704365079365079,0.21726190476190477,0.0,0.0,0.0,0.2123015873015873,1.0,0.0,0.0,0.5704365079365079,1.0,64325.12468513853,63007.78571428572,2472.9315476190477,7.753968253968255,50.892857142857146,0.875,0.5704365079365079,0.0,0.0,0.0,0.5704365079365079,0.21726190476190477,0.0,0.0,0.0,0.2123015873015873,1.0,0.0,0.0,0.5704365079365079,1.0,64325.47983032557,63007.78571428572,2472.9315476190477,7.753968253968254,50.892857142857146,0.875,6,6
heldout,ALL,UEA,metric_static,76363,336.0,336.0,0.0,0.0,286.6666666666667,0.0,49.333333333333336,0.0,0.0,0.0,286.6666666666667,286.6666666666667,0.0,0.0,336.0,286.6666666666667,286.6666666666667,286.6666666666667,336.0,22462221.333333332,21170616.0,838688.3333333333,2625.3333333333335,17258.333333333332,299.66666666666663,0.8531746031746033,0.0,0.0,0.0,0.8531746031746033,0.14682539682539683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8531746031746033,1.0,66851.8492063492,63007.78571428572,2496.09623015873,7.813492063492064,51.3640873015873,0.8918650793650793,0.8531746031746031,0.0,0.0,0.0,0.8531746031746031,0.14682539682539683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8531746031746031,1.0,66851.8492063492,63007.78571428572,2496.09623015873,7.813492063492063,51.364087301587304,0.8918650793650793,6,6
