cost,stratum,mechanism,policy,rho,families,observations,reference_point,reference_unknown,reference_not_applicable,correct,wrong,wrong_safe,point,unknown,infeasible,not_applicable,correct_coverage,wrong_rate,wrong_safe_rate,unknown_rate,infeasible_rate,reference_coverage,reference_unknown_rate,reference_not_applicable_rate
C1,UEA,failure_stress,global_fixed,0.05,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,global_fixed,0.1,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,global_fixed,0.15,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,global_fixed,0.2,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,global_fixed,0.25,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,global_fixed,0.3,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,global_fixed,0.35,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,global_fixed,0.4,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,global_fixed,0.45,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,global_fixed,0.5,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,global_fixed,0.55,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,global_fixed,0.6,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,global_fixed,0.65,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,global_fixed,0.7,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,global_fixed,0.75,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,global_fixed,0.8,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,global_fixed,0.85,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,global_fixed,0.9,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,global_fixed,0.95,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,global_fixed,1.0,6,24.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,0.0,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,0.05,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,0.1,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,0.15,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,0.2,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,0.25,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,0.3,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,0.35,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,0.4,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,0.45,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,0.5,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,0.55,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,0.6,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,0.65,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,0.7,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,0.75,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,0.8,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,0.85,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,0.9,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,0.95,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,metric_static,1.0,6,24.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,0.0,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,0.05,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,0.1,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,0.15,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,0.2,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,0.25,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,0.3,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,0.35,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,0.4,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,0.45,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,0.5,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,0.55,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,0.6,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,0.65,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,0.7,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,0.75,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,0.8,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,0.85,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,0.9,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,0.95,6,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,failure_stress,dependency_guided,1.0,6,24.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,0.0,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,0.05,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,0.1,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,0.15,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,0.2,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,0.25,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,0.3,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666665,334.3333333333333,0.0,0.0,0.0,0.0,0.00496031746031746,0.9950396825396826,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,0.35,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,333.6666666666667,0.0,0.0,0.0,0.0,0.006944444444444444,0.9930555555555556,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,0.4,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,329.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.9791666666666666,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,0.45,6,336.0,336.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,12.0,323.3333333333333,0.0,0.001984126984126984,0.0,0.0,0.03571428571428571,0.9623015873015873,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,0.5,6,336.0,336.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,14.333333333333332,321.0,0.0,0.001984126984126984,0.0,0.0,0.04265873015873016,0.9553571428571428,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,0.55,6,336.0,336.0,0.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,18.0,316.6666666666667,0.0,0.003968253968253968,0.0,0.0,0.05357142857142857,0.9424603174603174,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,0.6,6,336.0,336.0,0.0,0.0,2.333333333333333,0.0,0.0,2.333333333333333,21.666666666666664,312.0,0.0,0.006944444444444444,0.0,0.0,0.06448412698412699,0.9285714285714286,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,0.65,6,336.0,336.0,0.0,0.0,3.6666666666666665,0.0,0.0,3.6666666666666665,27.666666666666664,304.6666666666667,0.0,0.010912698412698412,0.0,0.0,0.08234126984126984,0.9067460317460317,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,0.7,6,336.0,336.0,0.0,0.0,17.666666666666664,0.0,0.0,17.666666666666664,40.666666666666664,277.66666666666663,0.0,0.05257936507936507,0.0,0.0,0.12103174603174603,0.8263888888888888,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,0.75,6,336.0,336.0,0.0,0.0,20.666666666666664,0.0,0.0,20.666666666666664,41.0,274.33333333333337,0.0,0.061507936507936505,0.0,0.0,0.12202380952380952,0.816468253968254,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,0.8,6,336.0,336.0,0.0,0.0,29.0,0.0,0.0,29.0,42.33333333333333,264.6666666666667,0.0,0.08630952380952381,0.0,0.0,0.1259920634920635,0.7876984126984127,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,0.85,6,336.0,336.0,0.0,0.0,48.666666666666664,0.0,0.0,48.666666666666664,76.66666666666666,210.66666666666666,0.0,0.14484126984126983,0.0,0.0,0.22817460317460317,0.626984126984127,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,0.9,6,336.0,336.0,0.0,0.0,118.33333333333333,0.0,0.0,118.33333333333333,88.0,129.66666666666666,0.0,0.35218253968253965,0.0,0.0,0.2619047619047619,0.38591269841269843,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,0.95,6,336.0,336.0,0.0,0.0,178.33333333333334,0.0,0.0,178.33333333333334,83.33333333333333,74.33333333333333,0.0,0.5307539682539683,0.0,0.0,0.24801587301587302,0.22123015873015872,1.0,0.0,0.0
C1,TaskSuccess,ALL,global_fixed,1.0,6,336.0,336.0,0.0,0.0,336.0,0.0,0.0,336.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,0.0,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,0.05,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,0.1,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,0.15,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,0.2,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,0.25,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,0.3,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666665,334.3333333333333,0.0,0.0,0.0,0.0,0.00496031746031746,0.9950396825396826,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,0.35,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,333.6666666666667,0.0,0.0,0.0,0.0,0.006944444444444444,0.9930555555555556,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,0.4,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,329.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.9791666666666666,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,0.45,6,336.0,336.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,12.0,323.3333333333333,0.0,0.001984126984126984,0.0,0.0,0.03571428571428571,0.9623015873015873,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,0.5,6,336.0,336.0,0.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,13.666666666666666,321.0,0.0,0.003968253968253968,0.0,0.0,0.040674603174603176,0.9553571428571428,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,0.55,6,336.0,336.0,0.0,0.0,1.6666666666666665,0.0,0.0,1.6666666666666665,17.666666666666664,316.6666666666667,0.0,0.00496031746031746,0.0,0.0,0.05257936507936507,0.9424603174603174,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,0.6,6,336.0,336.0,0.0,0.0,4.333333333333333,0.0,0.0,4.333333333333333,19.666666666666668,312.0,0.0,0.012896825396825396,0.0,0.0,0.05853174603174603,0.9285714285714286,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,0.65,6,336.0,336.0,0.0,0.0,8.666666666666666,0.0,0.0,8.666666666666666,22.666666666666664,304.6666666666667,0.0,0.025793650793650792,0.0,0.0,0.06746031746031746,0.9067460317460317,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,0.7,6,336.0,336.0,0.0,0.0,24.0,0.0,0.0,24.0,34.333333333333336,277.66666666666663,0.0,0.07142857142857142,0.0,0.0,0.10218253968253968,0.8263888888888888,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,0.75,6,336.0,336.0,0.0,0.0,32.0,0.0,0.0,32.0,29.666666666666664,274.33333333333337,0.0,0.09523809523809523,0.0,0.0,0.0882936507936508,0.816468253968254,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,0.8,6,336.0,336.0,0.0,0.0,45.0,0.0,0.0,45.0,26.333333333333332,264.6666666666667,0.0,0.13392857142857142,0.0,0.0,0.07837301587301587,0.7876984126984127,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,0.85,6,336.0,336.0,0.0,0.0,66.33333333333333,0.0,0.0,66.33333333333333,59.0,210.66666666666666,0.0,0.1974206349206349,0.0,0.0,0.1755952380952381,0.626984126984127,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,0.9,6,336.0,336.0,0.0,0.0,148.66666666666669,0.0,0.0,148.66666666666669,57.66666666666667,129.66666666666666,0.0,0.4424603174603175,0.0,0.0,0.17162698412698416,0.38591269841269843,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,0.95,6,336.0,336.0,0.0,0.0,207.66666666666666,0.0,0.0,207.66666666666666,54.0,74.33333333333333,0.0,0.6180555555555556,0.0,0.0,0.16071428571428573,0.22123015873015872,1.0,0.0,0.0
C1,TaskSuccess,ALL,metric_static,1.0,6,336.0,336.0,0.0,0.0,336.0,0.0,0.0,336.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,0.0,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,0.05,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,0.1,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,0.15,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,0.2,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,0.25,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,0.3,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666665,334.3333333333333,0.0,0.0,0.0,0.0,0.00496031746031746,0.9950396825396826,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,0.35,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,333.6666666666667,0.0,0.0,0.0,0.0,0.006944444444444444,0.9930555555555556,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,0.4,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,329.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.9791666666666666,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,0.45,6,336.0,336.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,12.0,323.3333333333333,0.0,0.001984126984126984,0.0,0.0,0.03571428571428571,0.9623015873015873,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,0.5,6,336.0,336.0,0.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,13.666666666666666,321.0,0.0,0.003968253968253968,0.0,0.0,0.040674603174603176,0.9553571428571428,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,0.55,6,336.0,336.0,0.0,0.0,2.0,0.0,0.0,2.0,17.333333333333332,316.6666666666667,0.0,0.005952380952380952,0.0,0.0,0.051587301587301584,0.9424603174603174,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,0.6,6,336.0,336.0,0.0,0.0,4.666666666666666,0.0,0.0,4.666666666666666,19.333333333333332,312.0,0.0,0.013888888888888888,0.0,0.0,0.05753968253968254,0.9285714285714286,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,0.65,6,336.0,336.0,0.0,0.0,10.0,0.0,0.0,10.0,21.333333333333332,304.6666666666667,0.0,0.02976190476190476,0.0,0.0,0.06349206349206349,0.9067460317460317,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,0.7,6,336.0,336.0,0.0,0.0,26.0,0.0,0.0,26.0,32.33333333333333,277.66666666666663,0.0,0.07738095238095238,0.0,0.0,0.09623015873015872,0.8263888888888888,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,0.75,6,336.0,336.0,0.0,0.0,34.0,0.0,0.0,34.0,27.666666666666664,274.33333333333337,0.0,0.10119047619047619,0.0,0.0,0.08234126984126984,0.816468253968254,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,0.8,6,336.0,336.0,0.0,0.0,47.0,0.0,0.0,47.0,24.333333333333332,264.6666666666667,0.0,0.13988095238095238,0.0,0.0,0.07242063492063491,0.7876984126984127,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,0.85,6,336.0,336.0,0.0,0.0,67.66666666666666,0.0,0.0,67.66666666666666,57.66666666666667,210.66666666666666,0.0,0.20138888888888887,0.0,0.0,0.17162698412698413,0.626984126984127,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,0.9,6,336.0,336.0,0.0,0.0,149.66666666666666,0.0,0.0,149.66666666666666,56.66666666666667,129.66666666666666,0.0,0.44543650793650796,0.0,0.0,0.16865079365079366,0.38591269841269843,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,0.95,6,336.0,336.0,0.0,0.0,207.66666666666666,0.0,0.0,207.66666666666666,54.0,74.33333333333333,0.0,0.6180555555555556,0.0,0.0,0.16071428571428573,0.22123015873015872,1.0,0.0,0.0
C1,TaskSuccess,ALL,dependency_guided,1.0,6,336.0,336.0,0.0,0.0,336.0,0.0,0.0,336.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
