cost,split,metric,mechanism,policy,rho,families,observations,reference_point,reference_unknown,reference_not_applicable,correct,wrong,wrong_safe,point,unknown,infeasible,not_applicable,correct_coverage,wrong_rate,wrong_safe_rate,unknown_rate,infeasible_rate,reference_coverage,reference_unknown_rate,reference_not_applicable_rate
C1,heldout,RIR,whole_channel,dependency_guided,0.45,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,heldout,RIR,whole_channel,dependency_guided,0.5,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,heldout,RIR,whole_channel,dependency_guided,0.55,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,heldout,RIR,whole_channel,dependency_guided,0.6,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,heldout,RIR,whole_channel,dependency_guided,0.65,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,heldout,RIR,whole_channel,dependency_guided,0.7,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0,,,,0.1,0.9,0.0,1.0,0.0
C1,heldout,RIR,whole_channel,dependency_guided,0.75,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0,,,,0.1,0.9,0.0,1.0,0.0
C1,heldout,RIR,whole_channel,dependency_guided,0.8,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0,,,,0.1,0.9,0.0,1.0,0.0
C1,heldout,RIR,whole_channel,dependency_guided,0.85,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,12.0,28.0,0.0,,,,0.3,0.7,0.0,1.0,0.0
C1,heldout,RIR,whole_channel,dependency_guided,0.9,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,0.0,,,,0.6,0.4,0.0,1.0,0.0
C1,heldout,RIR,whole_channel,dependency_guided,0.95,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,32.0,8.0,0.0,,,,0.8,0.2,0.0,1.0,0.0
C1,heldout,RIR,whole_channel,dependency_guided,1.0,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.0
C1,heldout,ALL,random,global_fixed,0.0,6,168.0,144.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,global_fixed,0.05,6,168.0,144.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,global_fixed,0.1,6,168.0,144.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,global_fixed,0.15,6,168.0,144.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,global_fixed,0.2,6,168.0,144.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,global_fixed,0.25,6,168.0,144.0,24.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,166.66666666666666,0.0,0.0,0.0,0.0,0.009259259259259259,0.9907407407407407,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,global_fixed,0.3,6,168.0,144.0,24.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,5.666666666666666,162.0,0.0,0.0023148148148148147,0.0,0.0,0.034722222222222224,0.9629629629629629,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,global_fixed,0.35,6,168.0,144.0,24.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,7.0,160.66666666666666,0.0,0.0023148148148148147,0.0,0.0,0.04398148148148148,0.9537037037037037,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,global_fixed,0.4,6,168.0,144.0,24.0,0.0,1.0,0.0,0.0,1.0,20.333333333333332,146.66666666666669,0.0,0.006944444444444444,0.0,0.0,0.11805555555555554,0.875,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,global_fixed,0.45,6,168.0,144.0,24.0,0.0,1.0,0.0,0.0,1.0,30.33333333333333,136.66666666666669,0.0,0.006944444444444444,0.0,0.0,0.18287037037037035,0.8101851851851853,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,global_fixed,0.5,6,168.0,144.0,24.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,36.0,130.66666666666669,0.0,0.009259259259259259,0.0,0.0,0.21759259259259256,0.7731481481481481,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,global_fixed,0.55,6,168.0,144.0,24.0,0.0,3.333333333333333,0.0,0.0,3.333333333333333,48.33333333333333,116.33333333333333,0.0,0.023148148148148147,0.0,0.0,0.29012345679012347,0.6898148148148148,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,global_fixed,0.6,6,168.0,144.0,24.0,0.0,5.666666666666666,0.0,0.0,5.666666666666666,55.666666666666664,106.66666666666667,0.0,0.039351851851851846,0.0,0.0,0.3279320987654321,0.6388888888888888,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,global_fixed,0.65,6,168.0,144.0,24.0,0.0,9.333333333333332,0.0,0.0,9.333333333333332,71.66666666666667,87.0,0.0,0.06481481481481481,0.0,0.0,0.42978395061728397,0.5138888888888888,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,global_fixed,0.7,6,168.0,144.0,24.0,0.0,13.0,0.0,0.0,13.0,75.66666666666667,79.33333333333333,0.0,0.09027777777777778,0.0,0.0,0.4529320987654321,0.46759259259259256,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,global_fixed,0.75,6,168.0,144.0,24.0,0.0,16.666666666666668,0.0,0.0,16.666666666666668,76.0,75.33333333333333,0.0,0.11574074074074074,0.0,0.0,0.4537037037037037,0.4444444444444444,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,global_fixed,0.8,6,168.0,144.0,24.0,0.0,28.0,0.0,0.0,28.0,82.0,58.0,0.0,0.19444444444444445,0.0,0.0,0.48225308641975306,0.3472222222222222,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,global_fixed,0.85,6,168.0,144.0,24.0,0.0,49.0,0.0,0.0,49.0,76.66666666666667,42.33333333333333,0.0,0.3402777777777778,0.0,0.0,0.44058641975308643,0.25925925925925924,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,global_fixed,0.9,6,168.0,144.0,24.0,0.0,71.66666666666667,0.0,0.0,71.66666666666667,77.66666666666667,18.666666666666664,0.0,0.49768518518518523,0.0,0.0,0.4467592592592593,0.12037037037037036,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,global_fixed,0.95,6,168.0,144.0,24.0,0.0,83.0,0.0,0.0,83.0,76.0,9.0,0.0,0.5763888888888888,0.0,0.0,0.43827160493827155,0.06018518518518518,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,global_fixed,1.0,6,168.0,144.0,24.0,0.0,144.0,0.0,0.0,144.0,24.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,0.0,6,168.0,144.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,0.05,6,168.0,144.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,0.1,6,168.0,144.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,0.15,6,168.0,144.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,0.2,6,168.0,144.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,0.25,6,168.0,144.0,24.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,166.66666666666666,0.0,0.0,0.0,0.0,0.009259259259259259,0.9907407407407407,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,0.3,6,168.0,144.0,24.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,5.666666666666666,162.0,0.0,0.0023148148148148147,0.0,0.0,0.034722222222222224,0.9629629629629629,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,0.35,6,168.0,144.0,24.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,6.666666666666666,160.66666666666666,0.0,0.004629629629629629,0.0,0.0,0.041666666666666664,0.9537037037037037,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,0.4,6,168.0,144.0,24.0,0.0,1.0,0.0,0.0,1.0,20.333333333333332,146.66666666666669,0.0,0.006944444444444444,0.0,0.0,0.11805555555555554,0.875,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,0.45,6,168.0,144.0,24.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,29.999999999999996,136.66666666666669,0.0,0.009259259259259259,0.0,0.0,0.18055555555555552,0.8101851851851853,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,0.5,6,168.0,144.0,24.0,0.0,3.0,0.0,0.0,3.0,34.33333333333333,130.66666666666669,0.0,0.020833333333333332,0.0,0.0,0.2075617283950617,0.7731481481481481,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,0.55,6,168.0,144.0,24.0,0.0,5.333333333333333,0.0,0.0,5.333333333333333,46.333333333333336,116.33333333333333,0.0,0.037037037037037035,0.0,0.0,0.2770061728395062,0.6898148148148148,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,0.6,6,168.0,144.0,24.0,0.0,10.0,0.0,0.0,10.0,51.333333333333336,106.66666666666667,0.0,0.06944444444444443,0.0,0.0,0.2993827160493827,0.6388888888888888,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,0.65,6,168.0,144.0,24.0,0.0,17.666666666666668,0.0,0.0,17.666666666666668,63.333333333333336,87.0,0.0,0.12268518518518517,0.0,0.0,0.37962962962962965,0.5138888888888888,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,0.7,6,168.0,144.0,24.0,0.0,26.0,0.0,0.0,26.0,62.666666666666664,79.33333333333333,0.0,0.18055555555555555,0.0,0.0,0.3734567901234568,0.46759259259259256,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,0.75,6,168.0,144.0,24.0,0.0,39.666666666666664,0.0,0.0,39.666666666666664,53.0,75.33333333333333,0.0,0.27546296296296297,0.0,0.0,0.3117283950617284,0.4444444444444444,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,0.8,6,168.0,144.0,24.0,0.0,59.0,0.0,0.0,59.0,51.0,58.0,0.0,0.4097222222222222,0.0,0.0,0.2916666666666667,0.3472222222222222,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,0.85,6,168.0,144.0,24.0,0.0,80.0,0.0,0.0,80.0,45.666666666666664,42.33333333333333,0.0,0.5555555555555556,0.0,0.0,0.24922839506172836,0.25925925925925924,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,0.9,6,168.0,144.0,24.0,0.0,100.33333333333334,0.0,0.0,100.33333333333334,49.0,18.666666666666664,0.0,0.6967592592592593,0.0,0.0,0.2638888888888889,0.12037037037037036,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,0.95,6,168.0,144.0,24.0,0.0,114.66666666666666,0.0,0.0,114.66666666666666,44.33333333333333,9.0,0.0,0.7962962962962963,0.0,0.0,0.2353395061728395,0.06018518518518518,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,metric_static,1.0,6,168.0,144.0,24.0,0.0,144.0,0.0,0.0,144.0,24.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,0.0,6,168.0,144.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,0.05,6,168.0,144.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,0.1,6,168.0,144.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,0.15,6,168.0,144.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,0.2,6,168.0,144.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,0.25,6,168.0,144.0,24.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,166.66666666666666,0.0,0.0,0.0,0.0,0.009259259259259259,0.9907407407407407,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,0.3,6,168.0,144.0,24.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,5.666666666666666,162.0,0.0,0.0023148148148148147,0.0,0.0,0.034722222222222224,0.9629629629629629,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,0.35,6,168.0,144.0,24.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,6.666666666666666,160.66666666666666,0.0,0.004629629629629629,0.0,0.0,0.041666666666666664,0.9537037037037037,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,0.4,6,168.0,144.0,24.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,19.999999999999996,146.66666666666669,0.0,0.009259259259259259,0.0,0.0,0.11574074074074073,0.875,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,0.45,6,168.0,144.0,24.0,0.0,1.6666666666666665,0.0,0.0,1.6666666666666665,29.666666666666664,136.66666666666669,0.0,0.011574074074074073,0.0,0.0,0.17824074074074073,0.8101851851851853,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,0.5,6,168.0,144.0,24.0,0.0,3.0,0.0,0.0,3.0,34.33333333333333,130.66666666666669,0.0,0.020833333333333332,0.0,0.0,0.2075617283950617,0.7731481481481481,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,0.55,6,168.0,144.0,24.0,0.0,6.0,0.0,0.0,6.0,45.666666666666664,116.33333333333333,0.0,0.041666666666666664,0.0,0.0,0.27314814814814814,0.6898148148148148,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,0.6,6,168.0,144.0,24.0,0.0,12.333333333333332,0.0,0.0,12.333333333333332,49.0,106.66666666666667,0.0,0.08564814814814814,0.0,0.0,0.2847222222222222,0.6388888888888888,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,0.65,6,168.0,144.0,24.0,0.0,20.333333333333332,0.0,0.0,20.333333333333332,60.66666666666667,87.0,0.0,0.1412037037037037,0.0,0.0,0.3618827160493827,0.5138888888888888,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,0.7,6,168.0,144.0,24.0,0.0,29.666666666666664,0.0,0.0,29.666666666666664,59.0,79.33333333333333,0.0,0.2060185185185185,0.0,0.0,0.34953703703703703,0.46759259259259256,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,0.75,6,168.0,144.0,24.0,0.0,43.0,0.0,0.0,43.0,49.666666666666664,75.33333333333333,0.0,0.2986111111111111,0.0,0.0,0.29166666666666663,0.4444444444444444,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,0.8,6,168.0,144.0,24.0,0.0,62.66666666666667,0.0,0.0,62.66666666666667,47.33333333333333,58.0,0.0,0.4351851851851852,0.0,0.0,0.2692901234567901,0.3472222222222222,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,0.85,6,168.0,144.0,24.0,0.0,82.33333333333334,0.0,0.0,82.33333333333334,43.33333333333333,42.33333333333333,0.0,0.5717592592592593,0.0,0.0,0.2345679012345679,0.25925925925925924,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,0.9,6,168.0,144.0,24.0,0.0,101.66666666666667,0.0,0.0,101.66666666666667,47.666666666666664,18.666666666666664,0.0,0.7060185185185185,0.0,0.0,0.2554012345679012,0.12037037037037036,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,0.95,6,168.0,144.0,24.0,0.0,115.66666666666667,0.0,0.0,115.66666666666667,43.33333333333333,9.0,0.0,0.8032407407407407,0.0,0.0,0.22839506172839505,0.06018518518518518,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,ALL,random,dependency_guided,1.0,6,168.0,144.0,24.0,0.0,144.0,0.0,0.0,144.0,24.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,0.0
C1,heldout,UEA,random,global_fixed,0.0,6,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,heldout,UEA,random,global_fixed,0.05,6,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,heldout,UEA,random,global_fixed,0.1,6,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,heldout,UEA,random,global_fixed,0.15,6,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,heldout,UEA,random,global_fixed,0.2,6,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,heldout,UEA,random,global_fixed,0.25,6,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,71.33333333333333,0.0,0.0,0.0,0.0,0.009259259259259259,0.9907407407407407,1.0,0.0,0.0
C1,heldout,UEA,random,global_fixed,0.3,6,72.0,72.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,2.333333333333333,69.33333333333333,0.0,0.004629629629629629,0.0,0.0,0.032407407407407406,0.962962962962963,1.0,0.0,0.0
C1,heldout,UEA,random,global_fixed,0.35,6,72.0,72.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,3.0,68.66666666666666,0.0,0.004629629629629629,0.0,0.0,0.041666666666666664,0.9537037037037037,1.0,0.0,0.0
C1,heldout,UEA,random,global_fixed,0.4,6,72.0,72.0,0.0,0.0,1.0,0.0,0.0,1.0,7.999999999999999,63.0,0.0,0.013888888888888888,0.0,0.0,0.1111111111111111,0.875,1.0,0.0,0.0
C1,heldout,UEA,random,global_fixed,0.45,6,72.0,72.0,0.0,0.0,1.0,0.0,0.0,1.0,12.666666666666666,58.33333333333333,0.0,0.013888888888888888,0.0,0.0,0.1759259259259259,0.8101851851851851,1.0,0.0,0.0
C1,heldout,UEA,random,global_fixed,0.5,6,72.0,72.0,0.0,0.0,1.0,0.0,0.0,1.0,15.333333333333332,55.666666666666664,0.0,0.013888888888888888,0.0,0.0,0.21296296296296297,0.7731481481481481,1.0,0.0,0.0
C1,heldout,UEA,random,global_fixed,0.55,6,72.0,72.0,0.0,0.0,2.6666666666666665,0.0,0.0,2.6666666666666665,19.666666666666664,49.666666666666664,0.0,0.037037037037037035,0.0,0.0,0.27314814814814814,0.6898148148148148,1.0,0.0,0.0
C1,heldout,UEA,random,global_fixed,0.6,6,72.0,72.0,0.0,0.0,3.6666666666666665,0.0,0.0,3.6666666666666665,22.333333333333332,46.0,0.0,0.05092592592592592,0.0,0.0,0.3101851851851852,0.6388888888888888,1.0,0.0,0.0
C1,heldout,UEA,random,global_fixed,0.65,6,72.0,72.0,0.0,0.0,6.0,0.0,0.0,6.0,29.0,37.0,0.0,0.08333333333333333,0.0,0.0,0.4027777777777778,0.513888888888889,1.0,0.0,0.0
C1,heldout,UEA,random,global_fixed,0.7,6,72.0,72.0,0.0,0.0,7.333333333333333,0.0,0.0,7.333333333333333,31.0,33.666666666666664,0.0,0.10185185185185185,0.0,0.0,0.4305555555555555,0.4675925925925926,1.0,0.0,0.0
C1,heldout,UEA,random,global_fixed,0.75,6,72.0,72.0,0.0,0.0,10.0,0.0,0.0,10.0,30.0,32.0,0.0,0.1388888888888889,0.0,0.0,0.41666666666666663,0.4444444444444445,1.0,0.0,0.0
C1,heldout,UEA,random,global_fixed,0.8,6,72.0,72.0,0.0,0.0,13.666666666666666,0.0,0.0,13.666666666666666,33.333333333333336,25.0,0.0,0.1898148148148148,0.0,0.0,0.46296296296296297,0.3472222222222222,1.0,0.0,0.0
C1,heldout,UEA,random,global_fixed,0.85,6,72.0,72.0,0.0,0.0,27.0,0.0,0.0,27.0,26.333333333333332,18.666666666666664,0.0,0.375,0.0,0.0,0.3657407407407407,0.25925925925925924,1.0,0.0,0.0
C1,heldout,UEA,random,global_fixed,0.9,6,72.0,72.0,0.0,0.0,38.666666666666664,0.0,0.0,38.666666666666664,24.666666666666664,8.666666666666666,0.0,0.537037037037037,0.0,0.0,0.34259259259259256,0.12037037037037036,1.0,0.0,0.0
C1,heldout,UEA,random,global_fixed,0.95,6,72.0,72.0,0.0,0.0,40.33333333333333,0.0,0.0,40.33333333333333,27.333333333333332,4.333333333333333,0.0,0.5601851851851851,0.0,0.0,0.37962962962962965,0.06018518518518518,1.0,0.0,0.0
C1,heldout,UEA,random,global_fixed,1.0,6,72.0,72.0,0.0,0.0,72.0,0.0,0.0,72.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,heldout,UEA,random,metric_static,0.0,6,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,heldout,UEA,random,metric_static,0.05,6,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,heldout,UEA,random,metric_static,0.1,6,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,heldout,UEA,random,metric_static,0.15,6,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,heldout,UEA,random,metric_static,0.2,6,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,heldout,UEA,random,metric_static,0.25,6,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,71.33333333333333,0.0,0.0,0.0,0.0,0.009259259259259259,0.9907407407407407,1.0,0.0,0.0
C1,heldout,UEA,random,metric_static,0.3,6,72.0,72.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,2.333333333333333,69.33333333333333,0.0,0.004629629629629629,0.0,0.0,0.032407407407407406,0.962962962962963,1.0,0.0,0.0
C1,heldout,UEA,random,metric_static,0.35,6,72.0,72.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,2.6666666666666665,68.66666666666666,0.0,0.009259259259259259,0.0,0.0,0.037037037037037035,0.9537037037037037,1.0,0.0,0.0
C1,heldout,UEA,random,metric_static,0.4,6,72.0,72.0,0.0,0.0,1.0,0.0,0.0,1.0,7.999999999999999,63.0,0.0,0.013888888888888888,0.0,0.0,0.1111111111111111,0.875,1.0,0.0,0.0
C1,heldout,UEA,random,metric_static,0.45,6,72.0,72.0,0.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,12.333333333333332,58.33333333333333,0.0,0.018518518518518517,0.0,0.0,0.17129629629629628,0.8101851851851851,1.0,0.0,0.0
C1,heldout,UEA,random,metric_static,0.5,6,72.0,72.0,0.0,0.0,2.0,0.0,0.0,2.0,14.333333333333332,55.666666666666664,0.0,0.027777777777777776,0.0,0.0,0.19907407407407407,0.7731481481481481,1.0,0.0,0.0
C1,heldout,UEA,random,metric_static,0.55,6,72.0,72.0,0.0,0.0,3.333333333333333,0.0,0.0,3.333333333333333,19.0,49.666666666666664,0.0,0.046296296296296294,0.0,0.0,0.2638888888888889,0.6898148148148148,1.0,0.0,0.0
C1,heldout,UEA,random,metric_static,0.6,6,72.0,72.0,0.0,0.0,6.999999999999999,0.0,0.0,6.999999999999999,19.0,46.0,0.0,0.09722222222222221,0.0,0.0,0.2638888888888889,0.6388888888888888,1.0,0.0,0.0
C1,heldout,UEA,random,metric_static,0.65,6,72.0,72.0,0.0,0.0,11.333333333333334,0.0,0.0,11.333333333333334,23.666666666666664,37.0,0.0,0.1574074074074074,0.0,0.0,0.32870370370370366,0.513888888888889,1.0,0.0,0.0
C1,heldout,UEA,random,metric_static,0.7,6,72.0,72.0,0.0,0.0,14.333333333333332,0.0,0.0,14.333333333333332,24.0,33.666666666666664,0.0,0.19907407407407407,0.0,0.0,0.3333333333333333,0.4675925925925926,1.0,0.0,0.0
C1,heldout,UEA,random,metric_static,0.75,6,72.0,72.0,0.0,0.0,21.0,0.0,0.0,21.0,19.0,32.0,0.0,0.29166666666666663,0.0,0.0,0.2638888888888889,0.4444444444444445,1.0,0.0,0.0
C1,heldout,UEA,random,metric_static,0.8,6,72.0,72.0,0.0,0.0,28.333333333333332,0.0,0.0,28.333333333333332,18.666666666666664,25.0,0.0,0.3935185185185185,0.0,0.0,0.25925925925925924,0.3472222222222222,1.0,0.0,0.0
