cost,split,metric,mechanism,policy,family_id,rho,observations,reference_point,reference_unknown,reference_not_applicable,correct,wrong,wrong_safe,point,unknown,infeasible,not_applicable,correct_coverage,wrong_rate,wrong_safe_rate,unknown_rate,infeasible_rate,reference_coverage,reference_unknown_rate,reference_not_applicable_rate
C1,development,ALL,failure_stress,dependency_guided,D03_render_report,0.6,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D03_render_report,0.65,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D03_render_report,0.7,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D03_render_report,0.75,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D03_render_report,0.8,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D03_render_report,0.85,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D03_render_report,0.9,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D03_render_report,0.95,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D03_render_report,1.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,0.05,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,0.1,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,0.15,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,0.2,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,0.25,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,0.3,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,0.35,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,0.4,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,0.45,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,0.5,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,0.55,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,0.6,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,0.65,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,0.7,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,0.75,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,0.8,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,0.85,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,0.9,8.0,8.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.25,0.0,0.0,0.0,0.75,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,0.95,8.0,8.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.25,0.0,0.0,0.0,0.75,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D04_kv_increment,1.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,0.0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,0.05,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,0.1,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,0.15,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,0.2,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,0.25,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,0.3,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,0.35,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,0.4,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,0.45,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,0.5,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,0.55,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,0.6,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.25,0.75,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,0.65,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.25,0.75,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,0.7,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.25,0.75,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,0.75,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.25,0.75,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,0.8,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.25,0.75,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,0.85,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.25,0.75,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,0.9,12.0,8.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,9.0,0.0,0.25,0.0,0.0,0.08333333333333333,0.75,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,0.95,12.0,8.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,9.0,0.0,0.25,0.0,0.0,0.08333333333333333,0.75,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D05_untrusted_copy,1.0,12.0,8.0,4.0,0.0,8.0,0.0,0.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,0.0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,0.05,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,0.1,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,0.15,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,0.2,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,0.25,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,0.3,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,0.35,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,0.4,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,0.45,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,0.5,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,0.55,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,0.6,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.25,0.75,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,0.65,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.25,0.75,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,0.7,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.25,0.75,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,0.75,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.25,0.75,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,0.8,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.25,0.75,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,0.85,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.25,0.75,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,0.9,12.0,8.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,9.0,0.0,0.25,0.0,0.0,0.08333333333333333,0.75,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,0.95,12.0,8.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,9.0,0.0,0.25,0.0,0.0,0.08333333333333333,0.75,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,failure_stress,dependency_guided,D06_revoked_cache,1.0,12.0,8.0,4.0,0.0,8.0,0.0,0.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,0.05,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,0.1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,0.15,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,0.2,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,0.25,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,0.3,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,0.35,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,0.4,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,0.45,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,0.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,0.55,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,0.6,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,0.65,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,0.7,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,0.75,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,0.8,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,0.85,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,0.9,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,0.95,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D01_append_journal,1.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,0.05,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,0.1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,0.15,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,0.2,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,0.25,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,0.3,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,0.35,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,0.4,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,0.45,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,0.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,0.55,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,0.6,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,0.65,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,0.7,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,0.75,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,0.8,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,0.85,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,0.9,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,0.95,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D02_sqlite_transfer,1.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D03_render_report,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D03_render_report,0.05,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D03_render_report,0.1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D03_render_report,0.15,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D03_render_report,0.2,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,failure_stress,global_fixed,D03_render_report,0.25,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
