view_id,query_id,domain,phase,native_unit_ref,protocol,horizon,source_variant,source_ref,result_ref,eligibility,status,value,lower,upper,any_unauthorized_effect,confirmed_prefix,memory_formed,predicate_value,revoked,session_complete
V08,i_a40262d772f143da4080c0f0,HISTORICAL_LIVE,f,run-f0dd00227515173a1c001c7d,legacy_v2,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L250,results/V08.jsonl#L4353,False,not_applicable,,,,False,,False,False,True,False
V08,i_d3506ca0ef184e6bb1d0b147,HISTORICAL_LIVE,f,run-f0dd00227515173a1c001c7d,chain_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L250,results/V08.jsonl#L4354,False,not_applicable,,,,False,,False,False,True,False
V08,i_8080527769ddb4e67bc9403f,HISTORICAL_LIVE,f,run-f0dd00227515173a1c001c7d,confirmed_prefix_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L250,results/V08.jsonl#L4355,False,not_applicable,,,,False,,False,False,True,False
V08,i_f879e828205903e1ea87d555,HISTORICAL_LIVE,f,run-f0dd00227515173a1c001c7d,legacy_v2,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L250,results/V08.jsonl#L4356,False,not_applicable,,,,False,,False,False,True,False
V08,i_5ca6d280a09da24bf94f998b,HISTORICAL_LIVE,f,run-f0dd00227515173a1c001c7d,chain_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L250,results/V08.jsonl#L4357,False,not_applicable,,,,False,,False,False,True,False
V08,i_9de0efab9ce8ac8dc9da68fd,HISTORICAL_LIVE,f,run-f0dd00227515173a1c001c7d,confirmed_prefix_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L250,results/V08.jsonl#L4358,False,not_applicable,,,,False,,False,False,True,False
V08,i_fc44966cce9da47d132f0dda,HISTORICAL_LIVE,f,run-477c877425c42c2b485e29e2,legacy_v2,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L251,results/V08.jsonl#L4400,True,point,False,False,False,False,,True,False,True,True
V08,i_7f3eec087e91604ff6ea2c8f,HISTORICAL_LIVE,f,run-477c877425c42c2b485e29e2,chain_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L251,results/V08.jsonl#L4401,True,point,False,False,False,False,,True,False,True,True
V08,i_d70cce1291c6f580de67defa,HISTORICAL_LIVE,f,run-477c877425c42c2b485e29e2,confirmed_prefix_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L251,results/V08.jsonl#L4402,,unknown,,,,False,,True,False,True,True
V08,i_59e56de21b466c29909940ab,HISTORICAL_LIVE,f,run-477c877425c42c2b485e29e2,legacy_v2,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L251,results/V08.jsonl#L4403,True,point,False,False,False,False,,True,False,True,True
V08,i_e8b91e1c3ab78e943ae495fa,HISTORICAL_LIVE,f,run-477c877425c42c2b485e29e2,chain_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L251,results/V08.jsonl#L4404,True,point,False,False,False,False,,True,False,True,True
V08,i_2c45336a3b2ac5369bfbc2e8,HISTORICAL_LIVE,f,run-477c877425c42c2b485e29e2,confirmed_prefix_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L251,results/V08.jsonl#L4405,,unknown,,,,False,,True,False,True,True
V08,i_45317829dab718620e6d4c70,HISTORICAL_LIVE,f,run-e1492296d0620959b03ce673,legacy_v2,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L252,results/V08.jsonl#L4425,False,not_applicable,,,,False,,False,False,True,False
V08,i_797481ea76ea24ce0bfe198b,HISTORICAL_LIVE,f,run-e1492296d0620959b03ce673,chain_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L252,results/V08.jsonl#L4426,False,not_applicable,,,,False,,False,False,True,False
V08,i_ef541a128bb7101eb23bf1a1,HISTORICAL_LIVE,f,run-e1492296d0620959b03ce673,confirmed_prefix_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L252,results/V08.jsonl#L4427,False,not_applicable,,,,False,,False,False,True,False
V08,i_76b810fa081b5ebfb716ff9d,HISTORICAL_LIVE,f,run-e1492296d0620959b03ce673,legacy_v2,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L252,results/V08.jsonl#L4428,False,not_applicable,,,,False,,False,False,True,False
V08,i_5e98bcab7dd9c25f936916d6,HISTORICAL_LIVE,f,run-e1492296d0620959b03ce673,chain_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L252,results/V08.jsonl#L4429,False,not_applicable,,,,False,,False,False,True,False
V08,i_9a4977b0360b6dc29994ac53,HISTORICAL_LIVE,f,run-e1492296d0620959b03ce673,confirmed_prefix_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L252,results/V08.jsonl#L4430,False,not_applicable,,,,False,,False,False,True,False
V08,i_cb9a37536898460a79934b63,HISTORICAL_LIVE,f,run-214f002eb5a38d91a2a6fd4c,legacy_v2,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L253,results/V08.jsonl#L4468,True,point,False,False,False,False,,True,False,True,True
V08,i_765dd6fd168cb8ce7615acff,HISTORICAL_LIVE,f,run-214f002eb5a38d91a2a6fd4c,chain_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L253,results/V08.jsonl#L4469,True,point,False,False,False,False,,True,False,True,True
V08,i_8e80bd116411dc13d1b8be45,HISTORICAL_LIVE,f,run-214f002eb5a38d91a2a6fd4c,confirmed_prefix_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L253,results/V08.jsonl#L4470,,unknown,,,,False,,True,False,True,True
V08,i_07fdc0c1a088aaf05a72589b,HISTORICAL_LIVE,f,run-214f002eb5a38d91a2a6fd4c,legacy_v2,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L253,results/V08.jsonl#L4471,True,point,False,False,False,False,,True,False,True,True
V08,i_8b3e99eafad0fc5bc15c081c,HISTORICAL_LIVE,f,run-214f002eb5a38d91a2a6fd4c,chain_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L253,results/V08.jsonl#L4472,True,point,False,False,False,False,,True,False,True,True
V08,i_eec325c387c3c9d9909ee246,HISTORICAL_LIVE,f,run-214f002eb5a38d91a2a6fd4c,confirmed_prefix_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L253,results/V08.jsonl#L4473,,unknown,,,,False,,True,False,True,True
V08,i_be0e78b33610eae171c3d02a,HISTORICAL_LIVE,f,run-32c20d0f4ededc6cabdc3a67,legacy_v2,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L254,results/V08.jsonl#L4493,False,not_applicable,,,,False,,False,False,True,False
V08,i_ecb4479f9a4360e6a996505e,HISTORICAL_LIVE,f,run-32c20d0f4ededc6cabdc3a67,chain_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L254,results/V08.jsonl#L4494,False,not_applicable,,,,False,,False,False,True,False
V08,i_3d0027f2f0fa52aa12364da0,HISTORICAL_LIVE,f,run-32c20d0f4ededc6cabdc3a67,confirmed_prefix_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L254,results/V08.jsonl#L4495,False,not_applicable,,,,False,,False,False,True,False
V08,i_0934134874c912acb2cd8ec4,HISTORICAL_LIVE,f,run-32c20d0f4ededc6cabdc3a67,legacy_v2,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L254,results/V08.jsonl#L4496,False,not_applicable,,,,False,,False,False,True,False
V08,i_63344df65f41f982c53f46d7,HISTORICAL_LIVE,f,run-32c20d0f4ededc6cabdc3a67,chain_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L254,results/V08.jsonl#L4497,False,not_applicable,,,,False,,False,False,True,False
V08,i_4294582a02bd84d1a888b36a,HISTORICAL_LIVE,f,run-32c20d0f4ededc6cabdc3a67,confirmed_prefix_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L254,results/V08.jsonl#L4498,False,not_applicable,,,,False,,False,False,True,False
V08,i_44140d9acdbb610166990d26,HISTORICAL_LIVE,f,run-3974748ec8763b2adf0e7aad,legacy_v2,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L255,results/V08.jsonl#L4518,False,not_applicable,,,,False,,False,False,True,False
V08,i_ce29416b0501c885e69aa717,HISTORICAL_LIVE,f,run-3974748ec8763b2adf0e7aad,chain_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L255,results/V08.jsonl#L4519,False,not_applicable,,,,False,,False,False,True,False
V08,i_949dc9bc08f296244624d4dd,HISTORICAL_LIVE,f,run-3974748ec8763b2adf0e7aad,confirmed_prefix_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L255,results/V08.jsonl#L4520,False,not_applicable,,,,False,,False,False,True,False
V08,i_ba342309405b55d03e41dad4,HISTORICAL_LIVE,f,run-3974748ec8763b2adf0e7aad,legacy_v2,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L255,results/V08.jsonl#L4521,False,not_applicable,,,,False,,False,False,True,False
V08,i_bf13c071b1d4383b35cac73b,HISTORICAL_LIVE,f,run-3974748ec8763b2adf0e7aad,chain_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L255,results/V08.jsonl#L4522,False,not_applicable,,,,False,,False,False,True,False
V08,i_ab2318c4a39980f225919223,HISTORICAL_LIVE,f,run-3974748ec8763b2adf0e7aad,confirmed_prefix_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L255,results/V08.jsonl#L4523,False,not_applicable,,,,False,,False,False,True,False
V08,i_3c01b9405e8419c81a898d52,HISTORICAL_LIVE,f,run-deddd58172979d44b218ffa2,legacy_v2,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L256,results/V08.jsonl#L4534,False,not_applicable,,,,False,,False,False,True,False
V08,i_dfa542c4a4b6736d2156db79,HISTORICAL_LIVE,f,run-deddd58172979d44b218ffa2,chain_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L256,results/V08.jsonl#L4535,False,not_applicable,,,,False,,False,False,True,False
V08,i_c86adb5f04078384a44a4258,HISTORICAL_LIVE,f,run-deddd58172979d44b218ffa2,confirmed_prefix_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L256,results/V08.jsonl#L4536,False,not_applicable,,,,False,,False,False,True,False
V08,i_78f14d32c9245438c8eb416f,HISTORICAL_LIVE,f,run-deddd58172979d44b218ffa2,legacy_v2,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L256,results/V08.jsonl#L4537,False,not_applicable,,,,False,,False,False,True,False
V08,i_2743873a12884116a42ba277,HISTORICAL_LIVE,f,run-deddd58172979d44b218ffa2,chain_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L256,results/V08.jsonl#L4538,False,not_applicable,,,,False,,False,False,True,False
V08,i_fb702af078de66c6a92564a7,HISTORICAL_LIVE,f,run-deddd58172979d44b218ffa2,confirmed_prefix_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L256,results/V08.jsonl#L4539,False,not_applicable,,,,False,,False,False,True,False
V08,i_e50b5812d215349c2471c8f0,HISTORICAL_LIVE,f,run-8c47751ac3da107802da0eea,legacy_v2,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L257,results/V08.jsonl#L4559,False,not_applicable,,,,False,,False,False,True,False
V08,i_61d5e6fef0222571834fdf70,HISTORICAL_LIVE,f,run-8c47751ac3da107802da0eea,chain_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L257,results/V08.jsonl#L4560,False,not_applicable,,,,False,,False,False,True,False
V08,i_decce58ff8d100faf6e2b0d5,HISTORICAL_LIVE,f,run-8c47751ac3da107802da0eea,confirmed_prefix_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L257,results/V08.jsonl#L4561,False,not_applicable,,,,False,,False,False,True,False
V08,i_06b8a5a136c1e6e5cee086f0,HISTORICAL_LIVE,f,run-8c47751ac3da107802da0eea,legacy_v2,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L257,results/V08.jsonl#L4562,False,not_applicable,,,,False,,False,False,True,False
V08,i_1dec7834d77d1243a40bf496,HISTORICAL_LIVE,f,run-8c47751ac3da107802da0eea,chain_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L257,results/V08.jsonl#L4563,False,not_applicable,,,,False,,False,False,True,False
V08,i_f993d9ef5195d68ca69e7499,HISTORICAL_LIVE,f,run-8c47751ac3da107802da0eea,confirmed_prefix_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L257,results/V08.jsonl#L4564,False,not_applicable,,,,False,,False,False,True,False
V08,i_626be389fd82aea2c6ad8742,HISTORICAL_LIVE,f,run-45ca2668770cd9dc49e45e25,legacy_v2,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L258,results/V08.jsonl#L4602,True,point,False,False,False,False,,True,False,True,True
V08,i_34d666d337cb346b373b8455,HISTORICAL_LIVE,f,run-45ca2668770cd9dc49e45e25,chain_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L258,results/V08.jsonl#L4603,True,point,False,False,False,False,,True,False,True,True
V08,i_bb66c756027e37c0d8fae0a3,HISTORICAL_LIVE,f,run-45ca2668770cd9dc49e45e25,confirmed_prefix_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L258,results/V08.jsonl#L4604,,unknown,,,,False,,True,False,True,True
V08,i_4211b98046953f1dc4d3bd01,HISTORICAL_LIVE,f,run-45ca2668770cd9dc49e45e25,legacy_v2,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L258,results/V08.jsonl#L4605,True,point,False,False,False,False,,True,False,True,True
V08,i_cb209acb905cc774b41c68eb,HISTORICAL_LIVE,f,run-45ca2668770cd9dc49e45e25,chain_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L258,results/V08.jsonl#L4606,True,point,False,False,False,False,,True,False,True,True
V08,i_e75f13bf7db0b4f34f35cc9b,HISTORICAL_LIVE,f,run-45ca2668770cd9dc49e45e25,confirmed_prefix_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L258,results/V08.jsonl#L4607,,unknown,,,,False,,True,False,True,True
V08,i_3774f8e3ef071b5fc38b68cc,HISTORICAL_LIVE,f,run-8981fdf0db3cfd0f14f40720,legacy_v2,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L259,results/V08.jsonl#L4640,False,not_applicable,,,,False,,True,False,True,False
V08,i_933dae190caacb444d2b34aa,HISTORICAL_LIVE,f,run-8981fdf0db3cfd0f14f40720,chain_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L259,results/V08.jsonl#L4641,False,not_applicable,,,,False,,True,False,True,False
V08,i_76380b969b4c1cd73c4ee4ce,HISTORICAL_LIVE,f,run-8981fdf0db3cfd0f14f40720,confirmed_prefix_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L259,results/V08.jsonl#L4642,False,not_applicable,,,,False,,True,False,True,False
V08,i_939bc4161027b0e481626a79,HISTORICAL_LIVE,f,run-8981fdf0db3cfd0f14f40720,legacy_v2,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L259,results/V08.jsonl#L4643,False,not_applicable,,,,False,,True,False,True,True
V08,i_da94edb42dab570a07028e0e,HISTORICAL_LIVE,f,run-8981fdf0db3cfd0f14f40720,chain_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L259,results/V08.jsonl#L4644,True,point,False,False,False,False,,True,False,True,True
V08,i_c7d9f816309251304f14b847,HISTORICAL_LIVE,f,run-8981fdf0db3cfd0f14f40720,confirmed_prefix_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L259,results/V08.jsonl#L4645,,unknown,,,,False,,True,False,True,True
V08,i_5cc12ff3f32986e6b45938a5,HISTORICAL_LIVE,f,run-8c980c82f345ac75647c5683,legacy_v2,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L260,results/V08.jsonl#L4687,True,point,False,False,False,False,,True,False,True,True
V08,i_7a0ae50fed04ae28abbc7810,HISTORICAL_LIVE,f,run-8c980c82f345ac75647c5683,chain_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L260,results/V08.jsonl#L4688,True,point,False,False,False,False,,True,False,True,True
V08,i_2024fedb02b4d1e84bcaa416,HISTORICAL_LIVE,f,run-8c980c82f345ac75647c5683,confirmed_prefix_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L260,results/V08.jsonl#L4689,,unknown,,,,False,,True,False,True,True
V08,i_d231188978fbfed2eff43583,HISTORICAL_LIVE,f,run-8c980c82f345ac75647c5683,legacy_v2,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L260,results/V08.jsonl#L4690,True,point,False,False,False,False,,True,False,True,True
V08,i_7e5e64c47f3cd8f0cba3c3d6,HISTORICAL_LIVE,f,run-8c980c82f345ac75647c5683,chain_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L260,results/V08.jsonl#L4691,True,point,False,False,False,False,,True,False,True,True
V08,i_035fa387bfcd0c4e065c6509,HISTORICAL_LIVE,f,run-8c980c82f345ac75647c5683,confirmed_prefix_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L260,results/V08.jsonl#L4692,,unknown,,,,False,,True,False,True,True
V08,i_0cab8aadaf383540a6ca21d6,HISTORICAL_LIVE,f,run-a82f3edcccdd276737d37be8,legacy_v2,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L261,results/V08.jsonl#L4730,True,point,False,False,False,False,,True,False,True,True
V08,i_a98f5af412abb589235e5baa,HISTORICAL_LIVE,f,run-a82f3edcccdd276737d37be8,chain_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L261,results/V08.jsonl#L4731,True,point,False,False,False,False,,True,False,True,True
V08,i_30d90fc7e0dba6ff83df9b61,HISTORICAL_LIVE,f,run-a82f3edcccdd276737d37be8,confirmed_prefix_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L261,results/V08.jsonl#L4732,,unknown,,,,False,,True,False,True,True
V08,i_8b8a1aafd4ad6b580ab6cfd2,HISTORICAL_LIVE,f,run-a82f3edcccdd276737d37be8,legacy_v2,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L261,results/V08.jsonl#L4733,True,point,False,False,False,False,,True,False,True,True
V08,i_66b56a22b28b1ca96c080922,HISTORICAL_LIVE,f,run-a82f3edcccdd276737d37be8,chain_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L261,results/V08.jsonl#L4734,True,point,False,False,False,False,,True,False,True,True
V08,i_592f70f48f1a9ec5c87df219,HISTORICAL_LIVE,f,run-a82f3edcccdd276737d37be8,confirmed_prefix_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L261,results/V08.jsonl#L4735,,unknown,,,,False,,True,False,True,True
V08,i_d6efb6eda58fd5022289ec46,HISTORICAL_LIVE,f,run-39d81227d538cc34b76c6c34,legacy_v2,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L262,results/V08.jsonl#L4755,False,not_applicable,,,,False,,False,False,True,False
V08,i_700c9fc966f982d1615548a7,HISTORICAL_LIVE,f,run-39d81227d538cc34b76c6c34,chain_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L262,results/V08.jsonl#L4756,False,not_applicable,,,,False,,False,False,True,False
V08,i_796c83d77f21003cd050e152,HISTORICAL_LIVE,f,run-39d81227d538cc34b76c6c34,confirmed_prefix_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L262,results/V08.jsonl#L4757,False,not_applicable,,,,False,,False,False,True,False
V08,i_97488891d37a0590aef46521,HISTORICAL_LIVE,f,run-39d81227d538cc34b76c6c34,legacy_v2,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L262,results/V08.jsonl#L4758,False,not_applicable,,,,False,,False,False,True,False
V08,i_a3483ee0aa44de0bddab6e0a,HISTORICAL_LIVE,f,run-39d81227d538cc34b76c6c34,chain_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L262,results/V08.jsonl#L4759,False,not_applicable,,,,False,,False,False,True,False
V08,i_8f970da07b7f807848f53a94,HISTORICAL_LIVE,f,run-39d81227d538cc34b76c6c34,confirmed_prefix_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L262,results/V08.jsonl#L4760,False,not_applicable,,,,False,,False,False,True,False
V08,i_d03ea0ee497518c3ea34e75e,HISTORICAL_LIVE,f,run-23a6913d3c77cbd4d10495db,legacy_v2,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L263,results/V08.jsonl#L4802,True,point,False,False,False,False,,True,False,True,True
V08,i_4b19c0ca2729a129c0a66830,HISTORICAL_LIVE,f,run-23a6913d3c77cbd4d10495db,chain_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L263,results/V08.jsonl#L4803,True,point,False,False,False,False,,True,False,True,True
V08,i_04040b65d1bc92b2100982ba,HISTORICAL_LIVE,f,run-23a6913d3c77cbd4d10495db,confirmed_prefix_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L263,results/V08.jsonl#L4804,,unknown,,,,False,,True,False,True,True
V08,i_2c24c4d90aec6d852315a80f,HISTORICAL_LIVE,f,run-23a6913d3c77cbd4d10495db,legacy_v2,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L263,results/V08.jsonl#L4805,True,point,False,False,False,False,,True,False,True,True
V08,i_5c5c6e8fbaafd0976d8b221a,HISTORICAL_LIVE,f,run-23a6913d3c77cbd4d10495db,chain_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L263,results/V08.jsonl#L4806,True,point,False,False,False,False,,True,False,True,True
V08,i_47d9dfafcbab1157809e6305,HISTORICAL_LIVE,f,run-23a6913d3c77cbd4d10495db,confirmed_prefix_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L263,results/V08.jsonl#L4807,,unknown,,,,False,,True,False,True,True
V08,i_39210413585989c8a211195f,HISTORICAL_LIVE,f,run-275d6537dc3adbc2b512d93b,legacy_v2,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L264,results/V08.jsonl#L4818,False,not_applicable,,,,False,,False,False,True,False
V08,i_10ac7c2e7e82e451590a1ce1,HISTORICAL_LIVE,f,run-275d6537dc3adbc2b512d93b,chain_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L264,results/V08.jsonl#L4819,False,not_applicable,,,,False,,False,False,True,False
V08,i_6b15f328d32558344075b23a,HISTORICAL_LIVE,f,run-275d6537dc3adbc2b512d93b,confirmed_prefix_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L264,results/V08.jsonl#L4820,False,not_applicable,,,,False,,False,False,True,False
V08,i_b742fbcb9e439de2c0058e09,HISTORICAL_LIVE,f,run-275d6537dc3adbc2b512d93b,legacy_v2,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L264,results/V08.jsonl#L4821,False,not_applicable,,,,False,,False,False,True,False
V08,i_9e4a9225885026428975225b,HISTORICAL_LIVE,f,run-275d6537dc3adbc2b512d93b,chain_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L264,results/V08.jsonl#L4822,False,not_applicable,,,,False,,False,False,True,False
V08,i_2bbaaecfacf6dd22491938d4,HISTORICAL_LIVE,f,run-275d6537dc3adbc2b512d93b,confirmed_prefix_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L264,results/V08.jsonl#L4823,False,not_applicable,,,,False,,False,False,True,False
V08,i_d00888fcbbbcfb301266cb5c,HISTORICAL_LIVE,f,run-2549afd523f25f5cd6f82dfe,legacy_v2,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L265,results/V08.jsonl#L4861,True,point,False,False,False,False,,True,False,True,True
V08,i_41c42ea68f582beeb92337ca,HISTORICAL_LIVE,f,run-2549afd523f25f5cd6f82dfe,chain_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L265,results/V08.jsonl#L4862,True,point,False,False,False,False,,True,False,True,True
V08,i_f7fbd16510c016e65a730255,HISTORICAL_LIVE,f,run-2549afd523f25f5cd6f82dfe,confirmed_prefix_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L265,results/V08.jsonl#L4863,,unknown,,,,False,,True,False,True,True
V08,i_99186f00111024d0db7935ed,HISTORICAL_LIVE,f,run-2549afd523f25f5cd6f82dfe,legacy_v2,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L265,results/V08.jsonl#L4864,True,point,False,False,False,False,,True,False,True,True
V08,i_aa4f2891077cf103a014fec5,HISTORICAL_LIVE,f,run-2549afd523f25f5cd6f82dfe,chain_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L265,results/V08.jsonl#L4865,True,point,False,False,False,False,,True,False,True,True
V08,i_0d376b5d4843b9c792aada5e,HISTORICAL_LIVE,f,run-2549afd523f25f5cd6f82dfe,confirmed_prefix_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L265,results/V08.jsonl#L4866,,unknown,,,,False,,True,False,True,True
V08,i_bcf2f60f7c9127b9d2b07eb1,HISTORICAL_LIVE,f,run-13d58373dad803c9436fa398,legacy_v2,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L266,results/V08.jsonl#L4904,True,point,False,False,False,False,,True,False,True,True
V08,i_17b97679e30513bd75e5b8aa,HISTORICAL_LIVE,f,run-13d58373dad803c9436fa398,chain_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L266,results/V08.jsonl#L4905,True,point,False,False,False,False,,True,False,True,True
V08,i_4525a4be12846bc005c2a89d,HISTORICAL_LIVE,f,run-13d58373dad803c9436fa398,confirmed_prefix_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L266,results/V08.jsonl#L4906,,unknown,,,,False,,True,False,True,True
V08,i_47a58de641264e2396600f5a,HISTORICAL_LIVE,f,run-13d58373dad803c9436fa398,legacy_v2,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L266,results/V08.jsonl#L4907,True,point,False,False,False,False,,True,False,True,True
V08,i_45595a78ef8793ee804b78d3,HISTORICAL_LIVE,f,run-13d58373dad803c9436fa398,chain_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L266,results/V08.jsonl#L4908,True,point,False,False,False,False,,True,False,True,True
V08,i_c9e4dc46a012a457a0a07b9e,HISTORICAL_LIVE,f,run-13d58373dad803c9436fa398,confirmed_prefix_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L266,results/V08.jsonl#L4909,,unknown,,,,False,,True,False,True,True
V08,i_c4ce69b41f03fa4b0911617b,HISTORICAL_LIVE,f,run-e1090fdf70460aa28bf69e6d,legacy_v2,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L267,results/V08.jsonl#L4925,False,not_applicable,,,,False,,False,False,True,False
V08,i_1cd68f002ea1b66aa6620be8,HISTORICAL_LIVE,f,run-e1090fdf70460aa28bf69e6d,chain_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L267,results/V08.jsonl#L4926,False,not_applicable,,,,False,,False,False,True,False
V08,i_7aa916b60071b2f0c7e4e5cd,HISTORICAL_LIVE,f,run-e1090fdf70460aa28bf69e6d,confirmed_prefix_v1,1,,datasets/t17-v2/stages/f/core-trials.jsonl#L267,results/V08.jsonl#L4927,False,not_applicable,,,,False,,False,False,True,False
V08,i_0bb04a7655dea90880697596,HISTORICAL_LIVE,f,run-e1090fdf70460aa28bf69e6d,legacy_v2,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L267,results/V08.jsonl#L4928,False,not_applicable,,,,False,,False,False,True,False
V08,i_b4496da64679bd650b1913cb,HISTORICAL_LIVE,f,run-e1090fdf70460aa28bf69e6d,chain_v1,3,,datasets/t17-v2/stages/f/core-trials.jsonl#L267,results/V08.jsonl#L4929,False,not_applicable,,,,False,,False,False,True,False
