view_id,query_id,domain,phase,native_unit_ref,protocol,horizon,source_variant,source_ref,result_ref,eligibility,status,value,lower,upper,cell,denominator,planned,true,unknown
V02,i_2e2200be6e596b25d03b56c9,HISTORICAL_LIVE,g,c1-context-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V02.jsonl#L16561,True,point,0.6,0.0,0.0,p10,15,15,0,0
V02,i_2e2200be6e596b25d03b56c9,HISTORICAL_LIVE,g,c1-context-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V02.jsonl#L16561,True,point,0.6,0.6,0.6,p11,15,15,9,0
V02,i_2dee89a292ad98492a3b2a29,HISTORICAL_LIVE,g,c1-context-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V02.jsonl#L16562,False,not_applicable,,,,p00,0,15,0,0
V02,i_2dee89a292ad98492a3b2a29,HISTORICAL_LIVE,g,c1-context-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V02.jsonl#L16562,False,not_applicable,,,,p01,0,15,0,0
V02,i_2dee89a292ad98492a3b2a29,HISTORICAL_LIVE,g,c1-context-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V02.jsonl#L16562,False,not_applicable,,,,p10,0,15,0,0
V02,i_2dee89a292ad98492a3b2a29,HISTORICAL_LIVE,g,c1-context-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V02.jsonl#L16562,False,not_applicable,,,,p11,0,15,0,0
V02,i_a7db05e53e903af24c867e2c,HISTORICAL_LIVE,g,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V02.jsonl#L16564,True,point,0.4666666666666667,0.0,0.0,p00,15,15,0,0
V02,i_a7db05e53e903af24c867e2c,HISTORICAL_LIVE,g,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V02.jsonl#L16564,True,point,0.4666666666666667,0.0,0.0,p01,15,15,0,0
V02,i_a7db05e53e903af24c867e2c,HISTORICAL_LIVE,g,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V02.jsonl#L16564,True,point,0.4666666666666667,0.0,0.0,p10,15,15,0,0
V02,i_a7db05e53e903af24c867e2c,HISTORICAL_LIVE,g,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V02.jsonl#L16564,True,point,0.4666666666666667,0.4666666666666667,0.4666666666666667,p11,15,15,7,0
V02,i_99fb18bbf02b615f24b30dd4,HISTORICAL_LIVE,g,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V02.jsonl#L16565,True,point,1.0,0.0,0.0,p00,1,15,0,0
V02,i_99fb18bbf02b615f24b30dd4,HISTORICAL_LIVE,g,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V02.jsonl#L16565,True,point,1.0,0.0,0.0,p01,1,15,0,0
V02,i_99fb18bbf02b615f24b30dd4,HISTORICAL_LIVE,g,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V02.jsonl#L16565,True,point,1.0,0.0,0.0,p10,1,15,0,0
V02,i_99fb18bbf02b615f24b30dd4,HISTORICAL_LIVE,g,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V02.jsonl#L16565,True,point,1.0,1.0,1.0,p11,1,15,1,0
V02,i_63221a8b3fbb859c22ccc1e7,HISTORICAL_LIVE,h,c1-context-grid,scheduled,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V02.jsonl#L16567,True,point,0.0,0.0,0.0,p00,15,15,0,0
V02,i_63221a8b3fbb859c22ccc1e7,HISTORICAL_LIVE,h,c1-context-grid,scheduled,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V02.jsonl#L16567,True,point,0.0,0.0,0.0,p01,15,15,0,0
V02,i_63221a8b3fbb859c22ccc1e7,HISTORICAL_LIVE,h,c1-context-grid,scheduled,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V02.jsonl#L16567,True,point,0.0,0.0,0.0,p10,15,15,0,0
V02,i_63221a8b3fbb859c22ccc1e7,HISTORICAL_LIVE,h,c1-context-grid,scheduled,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V02.jsonl#L16567,True,point,0.0,0.0,0.0,p11,15,15,0,0
V02,i_d15c48fbf8946b62d1799de0,HISTORICAL_LIVE,h,c1-context-grid,valid_only,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V02.jsonl#L16568,True,point,0.0,0.0,0.0,p00,15,15,0,0
V02,i_d15c48fbf8946b62d1799de0,HISTORICAL_LIVE,h,c1-context-grid,valid_only,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V02.jsonl#L16568,True,point,0.0,0.0,0.0,p01,15,15,0,0
V02,i_d15c48fbf8946b62d1799de0,HISTORICAL_LIVE,h,c1-context-grid,valid_only,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V02.jsonl#L16568,True,point,0.0,0.0,0.0,p10,15,15,0,0
V02,i_d15c48fbf8946b62d1799de0,HISTORICAL_LIVE,h,c1-context-grid,valid_only,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V02.jsonl#L16568,True,point,0.0,0.0,0.0,p11,15,15,0,0
V02,i_a9b8388644a103fe92cd66c2,HISTORICAL_LIVE,h,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V02.jsonl#L16570,True,point,1.0,0.0,0.0,p00,15,15,0,0
V02,i_a9b8388644a103fe92cd66c2,HISTORICAL_LIVE,h,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V02.jsonl#L16570,True,point,1.0,0.0,0.0,p01,15,15,0,0
V02,i_a9b8388644a103fe92cd66c2,HISTORICAL_LIVE,h,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V02.jsonl#L16570,True,point,1.0,0.0,0.0,p10,15,15,0,0
V02,i_a9b8388644a103fe92cd66c2,HISTORICAL_LIVE,h,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V02.jsonl#L16570,True,point,1.0,1.0,1.0,p11,15,15,15,0
V02,i_0e989e548b2c68a47360abd8,HISTORICAL_LIVE,h,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V02.jsonl#L16571,True,point,1.0,0.0,0.0,p00,15,15,0,0
V02,i_0e989e548b2c68a47360abd8,HISTORICAL_LIVE,h,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V02.jsonl#L16571,True,point,1.0,0.0,0.0,p01,15,15,0,0
V02,i_0e989e548b2c68a47360abd8,HISTORICAL_LIVE,h,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V02.jsonl#L16571,True,point,1.0,0.0,0.0,p10,15,15,0,0
V02,i_0e989e548b2c68a47360abd8,HISTORICAL_LIVE,h,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V02.jsonl#L16571,True,point,1.0,1.0,1.0,p11,15,15,15,0
V03,i_3d031958544a8c5247ac8905,HISTORICAL_LIVE,f,c1-context-grid,scheduled,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V03.jsonl#L16555,True,point,1.0,0.0,0.0,p00,15,15,0,0
V03,i_3d031958544a8c5247ac8905,HISTORICAL_LIVE,f,c1-context-grid,scheduled,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V03.jsonl#L16555,True,point,1.0,0.0,0.0,p01,15,15,0,0
V03,i_3d031958544a8c5247ac8905,HISTORICAL_LIVE,f,c1-context-grid,scheduled,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V03.jsonl#L16555,True,point,1.0,0.0,0.0,p10,15,15,0,0
V03,i_3d031958544a8c5247ac8905,HISTORICAL_LIVE,f,c1-context-grid,scheduled,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V03.jsonl#L16555,True,point,1.0,1.0,1.0,p11,15,15,15,0
V03,i_d9f7f47a56f73e0b00390941,HISTORICAL_LIVE,f,c1-context-grid,valid_only,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V03.jsonl#L16556,True,point,1.0,0.0,0.0,p00,15,15,0,0
V03,i_d9f7f47a56f73e0b00390941,HISTORICAL_LIVE,f,c1-context-grid,valid_only,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V03.jsonl#L16556,True,point,1.0,0.0,0.0,p01,15,15,0,0
V03,i_d9f7f47a56f73e0b00390941,HISTORICAL_LIVE,f,c1-context-grid,valid_only,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V03.jsonl#L16556,True,point,1.0,0.0,0.0,p10,15,15,0,0
V03,i_d9f7f47a56f73e0b00390941,HISTORICAL_LIVE,f,c1-context-grid,valid_only,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V03.jsonl#L16556,True,point,1.0,1.0,1.0,p11,15,15,15,0
V03,i_51995fbbe28a6c790ab02462,HISTORICAL_LIVE,f,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V03.jsonl#L16558,True,point,1.0,0.0,0.0,p00,15,15,0,0
V03,i_51995fbbe28a6c790ab02462,HISTORICAL_LIVE,f,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V03.jsonl#L16558,True,point,1.0,0.0,0.0,p01,15,15,0,0
V03,i_51995fbbe28a6c790ab02462,HISTORICAL_LIVE,f,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V03.jsonl#L16558,True,point,1.0,0.0,0.0,p10,15,15,0,0
V03,i_51995fbbe28a6c790ab02462,HISTORICAL_LIVE,f,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V03.jsonl#L16558,True,point,1.0,1.0,1.0,p11,15,15,15,0
V03,i_66353a38e186af9745a7012f,HISTORICAL_LIVE,f,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V03.jsonl#L16559,True,point,1.0,0.0,0.0,p00,15,15,0,0
V03,i_66353a38e186af9745a7012f,HISTORICAL_LIVE,f,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V03.jsonl#L16559,True,point,1.0,0.0,0.0,p01,15,15,0,0
V03,i_66353a38e186af9745a7012f,HISTORICAL_LIVE,f,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V03.jsonl#L16559,True,point,1.0,0.0,0.0,p10,15,15,0,0
V03,i_66353a38e186af9745a7012f,HISTORICAL_LIVE,f,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V03.jsonl#L16559,True,point,1.0,1.0,1.0,p11,15,15,15,0
V03,i_2e2200be6e596b25d03b56c9,HISTORICAL_LIVE,g,c1-context-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V03.jsonl#L16561,True,point,0.6,0.0,0.0,p00,15,15,0,0
V03,i_2e2200be6e596b25d03b56c9,HISTORICAL_LIVE,g,c1-context-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V03.jsonl#L16561,True,point,0.6,0.0,0.0,p01,15,15,0,0
V03,i_2e2200be6e596b25d03b56c9,HISTORICAL_LIVE,g,c1-context-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V03.jsonl#L16561,True,point,0.6,0.0,0.0,p10,15,15,0,0
V03,i_2e2200be6e596b25d03b56c9,HISTORICAL_LIVE,g,c1-context-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V03.jsonl#L16561,True,point,0.6,0.6,0.6,p11,15,15,9,0
V03,i_2dee89a292ad98492a3b2a29,HISTORICAL_LIVE,g,c1-context-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V03.jsonl#L16562,False,not_applicable,,,,p00,0,15,0,0
V03,i_2dee89a292ad98492a3b2a29,HISTORICAL_LIVE,g,c1-context-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V03.jsonl#L16562,False,not_applicable,,,,p01,0,15,0,0
V03,i_2dee89a292ad98492a3b2a29,HISTORICAL_LIVE,g,c1-context-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V03.jsonl#L16562,False,not_applicable,,,,p10,0,15,0,0
V03,i_2dee89a292ad98492a3b2a29,HISTORICAL_LIVE,g,c1-context-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V03.jsonl#L16562,False,not_applicable,,,,p11,0,15,0,0
V03,i_a7db05e53e903af24c867e2c,HISTORICAL_LIVE,g,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V03.jsonl#L16564,True,point,0.4666666666666667,0.0,0.0,p00,15,15,0,0
V03,i_a7db05e53e903af24c867e2c,HISTORICAL_LIVE,g,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V03.jsonl#L16564,True,point,0.4666666666666667,0.0,0.0,p01,15,15,0,0
V03,i_a7db05e53e903af24c867e2c,HISTORICAL_LIVE,g,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V03.jsonl#L16564,True,point,0.4666666666666667,0.0,0.0,p10,15,15,0,0
V03,i_a7db05e53e903af24c867e2c,HISTORICAL_LIVE,g,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V03.jsonl#L16564,True,point,0.4666666666666667,0.4666666666666667,0.4666666666666667,p11,15,15,7,0
V03,i_99fb18bbf02b615f24b30dd4,HISTORICAL_LIVE,g,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V03.jsonl#L16565,True,point,1.0,0.0,0.0,p00,1,15,0,0
V03,i_99fb18bbf02b615f24b30dd4,HISTORICAL_LIVE,g,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V03.jsonl#L16565,True,point,1.0,0.0,0.0,p01,1,15,0,0
V03,i_99fb18bbf02b615f24b30dd4,HISTORICAL_LIVE,g,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V03.jsonl#L16565,True,point,1.0,0.0,0.0,p10,1,15,0,0
V03,i_99fb18bbf02b615f24b30dd4,HISTORICAL_LIVE,g,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V03.jsonl#L16565,True,point,1.0,1.0,1.0,p11,1,15,1,0
V03,i_63221a8b3fbb859c22ccc1e7,HISTORICAL_LIVE,h,c1-context-grid,scheduled,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V03.jsonl#L16567,True,point,0.0,0.0,0.0,p00,15,15,0,0
V03,i_63221a8b3fbb859c22ccc1e7,HISTORICAL_LIVE,h,c1-context-grid,scheduled,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V03.jsonl#L16567,True,point,0.0,0.0,0.0,p01,15,15,0,0
V03,i_63221a8b3fbb859c22ccc1e7,HISTORICAL_LIVE,h,c1-context-grid,scheduled,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V03.jsonl#L16567,True,point,0.0,0.0,0.0,p10,15,15,0,0
V03,i_63221a8b3fbb859c22ccc1e7,HISTORICAL_LIVE,h,c1-context-grid,scheduled,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V03.jsonl#L16567,True,point,0.0,0.0,0.0,p11,15,15,0,0
V03,i_d15c48fbf8946b62d1799de0,HISTORICAL_LIVE,h,c1-context-grid,valid_only,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V03.jsonl#L16568,True,point,0.0,0.0,0.0,p00,15,15,0,0
V03,i_d15c48fbf8946b62d1799de0,HISTORICAL_LIVE,h,c1-context-grid,valid_only,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V03.jsonl#L16568,True,point,0.0,0.0,0.0,p01,15,15,0,0
V03,i_d15c48fbf8946b62d1799de0,HISTORICAL_LIVE,h,c1-context-grid,valid_only,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V03.jsonl#L16568,True,point,0.0,0.0,0.0,p10,15,15,0,0
V03,i_d15c48fbf8946b62d1799de0,HISTORICAL_LIVE,h,c1-context-grid,valid_only,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V03.jsonl#L16568,True,point,0.0,0.0,0.0,p11,15,15,0,0
V03,i_a9b8388644a103fe92cd66c2,HISTORICAL_LIVE,h,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V03.jsonl#L16570,True,point,1.0,0.0,0.0,p00,15,15,0,0
V03,i_a9b8388644a103fe92cd66c2,HISTORICAL_LIVE,h,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V03.jsonl#L16570,True,point,1.0,0.0,0.0,p01,15,15,0,0
V03,i_a9b8388644a103fe92cd66c2,HISTORICAL_LIVE,h,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V03.jsonl#L16570,True,point,1.0,0.0,0.0,p10,15,15,0,0
V03,i_a9b8388644a103fe92cd66c2,HISTORICAL_LIVE,h,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V03.jsonl#L16570,True,point,1.0,1.0,1.0,p11,15,15,15,0
V03,i_0e989e548b2c68a47360abd8,HISTORICAL_LIVE,h,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V03.jsonl#L16571,True,point,1.0,0.0,0.0,p00,15,15,0,0
V03,i_0e989e548b2c68a47360abd8,HISTORICAL_LIVE,h,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V03.jsonl#L16571,True,point,1.0,0.0,0.0,p01,15,15,0,0
V03,i_0e989e548b2c68a47360abd8,HISTORICAL_LIVE,h,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V03.jsonl#L16571,True,point,1.0,0.0,0.0,p10,15,15,0,0
V03,i_0e989e548b2c68a47360abd8,HISTORICAL_LIVE,h,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V03.jsonl#L16571,True,point,1.0,1.0,1.0,p11,15,15,15,0
V04,i_3d031958544a8c5247ac8905,HISTORICAL_LIVE,f,c1-context-grid,scheduled,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V04.jsonl#L16555,True,point,1.0,0.0,0.0,p00,15,15,0,0
V04,i_3d031958544a8c5247ac8905,HISTORICAL_LIVE,f,c1-context-grid,scheduled,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V04.jsonl#L16555,True,point,1.0,0.0,0.0,p01,15,15,0,0
V04,i_3d031958544a8c5247ac8905,HISTORICAL_LIVE,f,c1-context-grid,scheduled,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V04.jsonl#L16555,True,point,1.0,0.0,0.0,p10,15,15,0,0
V04,i_3d031958544a8c5247ac8905,HISTORICAL_LIVE,f,c1-context-grid,scheduled,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V04.jsonl#L16555,True,point,1.0,1.0,1.0,p11,15,15,15,0
V04,i_d9f7f47a56f73e0b00390941,HISTORICAL_LIVE,f,c1-context-grid,valid_only,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V04.jsonl#L16556,True,point,1.0,0.0,0.0,p00,15,15,0,0
V04,i_d9f7f47a56f73e0b00390941,HISTORICAL_LIVE,f,c1-context-grid,valid_only,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V04.jsonl#L16556,True,point,1.0,0.0,0.0,p01,15,15,0,0
V04,i_d9f7f47a56f73e0b00390941,HISTORICAL_LIVE,f,c1-context-grid,valid_only,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V04.jsonl#L16556,True,point,1.0,0.0,0.0,p10,15,15,0,0
V04,i_d9f7f47a56f73e0b00390941,HISTORICAL_LIVE,f,c1-context-grid,valid_only,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V04.jsonl#L16556,True,point,1.0,1.0,1.0,p11,15,15,15,0
V04,i_51995fbbe28a6c790ab02462,HISTORICAL_LIVE,f,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V04.jsonl#L16558,True,point,1.0,0.0,0.0,p00,15,15,0,0
V04,i_51995fbbe28a6c790ab02462,HISTORICAL_LIVE,f,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V04.jsonl#L16558,True,point,1.0,0.0,0.0,p01,15,15,0,0
V04,i_51995fbbe28a6c790ab02462,HISTORICAL_LIVE,f,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V04.jsonl#L16558,True,point,1.0,0.0,0.0,p10,15,15,0,0
V04,i_51995fbbe28a6c790ab02462,HISTORICAL_LIVE,f,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V04.jsonl#L16558,True,point,1.0,1.0,1.0,p11,15,15,15,0
V04,i_66353a38e186af9745a7012f,HISTORICAL_LIVE,f,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V04.jsonl#L16559,True,point,1.0,0.0,0.0,p00,15,15,0,0
V04,i_66353a38e186af9745a7012f,HISTORICAL_LIVE,f,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V04.jsonl#L16559,True,point,1.0,0.0,0.0,p01,15,15,0,0
V04,i_66353a38e186af9745a7012f,HISTORICAL_LIVE,f,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V04.jsonl#L16559,True,point,1.0,0.0,0.0,p10,15,15,0,0
V04,i_66353a38e186af9745a7012f,HISTORICAL_LIVE,f,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/f/matrix.jsonl,results/V04.jsonl#L16559,True,point,1.0,1.0,1.0,p11,15,15,15,0
V04,i_2e2200be6e596b25d03b56c9,HISTORICAL_LIVE,g,c1-context-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V04.jsonl#L16561,True,point,0.6,0.0,0.0,p00,15,15,0,0
V04,i_2e2200be6e596b25d03b56c9,HISTORICAL_LIVE,g,c1-context-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V04.jsonl#L16561,True,point,0.6,0.0,0.0,p01,15,15,0,0
V04,i_2e2200be6e596b25d03b56c9,HISTORICAL_LIVE,g,c1-context-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V04.jsonl#L16561,True,point,0.6,0.0,0.0,p10,15,15,0,0
V04,i_2e2200be6e596b25d03b56c9,HISTORICAL_LIVE,g,c1-context-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V04.jsonl#L16561,True,point,0.6,0.6,0.6,p11,15,15,9,0
V04,i_2dee89a292ad98492a3b2a29,HISTORICAL_LIVE,g,c1-context-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V04.jsonl#L16562,False,not_applicable,,,,p00,0,15,0,0
V04,i_2dee89a292ad98492a3b2a29,HISTORICAL_LIVE,g,c1-context-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V04.jsonl#L16562,False,not_applicable,,,,p01,0,15,0,0
V04,i_2dee89a292ad98492a3b2a29,HISTORICAL_LIVE,g,c1-context-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V04.jsonl#L16562,False,not_applicable,,,,p10,0,15,0,0
V04,i_2dee89a292ad98492a3b2a29,HISTORICAL_LIVE,g,c1-context-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V04.jsonl#L16562,False,not_applicable,,,,p11,0,15,0,0
V04,i_a7db05e53e903af24c867e2c,HISTORICAL_LIVE,g,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V04.jsonl#L16564,True,point,0.4666666666666667,0.0,0.0,p00,15,15,0,0
V04,i_a7db05e53e903af24c867e2c,HISTORICAL_LIVE,g,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V04.jsonl#L16564,True,point,0.4666666666666667,0.0,0.0,p01,15,15,0,0
V04,i_a7db05e53e903af24c867e2c,HISTORICAL_LIVE,g,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V04.jsonl#L16564,True,point,0.4666666666666667,0.0,0.0,p10,15,15,0,0
V04,i_a7db05e53e903af24c867e2c,HISTORICAL_LIVE,g,c2-tool-return-grid,scheduled,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V04.jsonl#L16564,True,point,0.4666666666666667,0.4666666666666667,0.4666666666666667,p11,15,15,7,0
V04,i_99fb18bbf02b615f24b30dd4,HISTORICAL_LIVE,g,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V04.jsonl#L16565,True,point,1.0,0.0,0.0,p00,1,15,0,0
V04,i_99fb18bbf02b615f24b30dd4,HISTORICAL_LIVE,g,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V04.jsonl#L16565,True,point,1.0,0.0,0.0,p01,1,15,0,0
V04,i_99fb18bbf02b615f24b30dd4,HISTORICAL_LIVE,g,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V04.jsonl#L16565,True,point,1.0,0.0,0.0,p10,1,15,0,0
V04,i_99fb18bbf02b615f24b30dd4,HISTORICAL_LIVE,g,c2-tool-return-grid,valid_only,,,datasets/t17-v2/stages/g/matrix.jsonl,results/V04.jsonl#L16565,True,point,1.0,1.0,1.0,p11,1,15,1,0
V04,i_63221a8b3fbb859c22ccc1e7,HISTORICAL_LIVE,h,c1-context-grid,scheduled,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V04.jsonl#L16567,True,point,0.0,0.0,0.0,p00,15,15,0,0
V04,i_63221a8b3fbb859c22ccc1e7,HISTORICAL_LIVE,h,c1-context-grid,scheduled,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V04.jsonl#L16567,True,point,0.0,0.0,0.0,p01,15,15,0,0
V04,i_63221a8b3fbb859c22ccc1e7,HISTORICAL_LIVE,h,c1-context-grid,scheduled,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V04.jsonl#L16567,True,point,0.0,0.0,0.0,p10,15,15,0,0
V04,i_63221a8b3fbb859c22ccc1e7,HISTORICAL_LIVE,h,c1-context-grid,scheduled,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V04.jsonl#L16567,True,point,0.0,0.0,0.0,p11,15,15,0,0
V04,i_d15c48fbf8946b62d1799de0,HISTORICAL_LIVE,h,c1-context-grid,valid_only,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V04.jsonl#L16568,True,point,0.0,0.0,0.0,p00,15,15,0,0
V04,i_d15c48fbf8946b62d1799de0,HISTORICAL_LIVE,h,c1-context-grid,valid_only,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V04.jsonl#L16568,True,point,0.0,0.0,0.0,p01,15,15,0,0
V04,i_d15c48fbf8946b62d1799de0,HISTORICAL_LIVE,h,c1-context-grid,valid_only,,,datasets/t17-v2/stages/h/matrix.jsonl,results/V04.jsonl#L16568,True,point,0.0,0.0,0.0,p10,15,15,0,0
